alpha,beta,rho,fitted_exponent
0.6800,0.2000,-0.4684,0.469289
0.6800,0.2000,-0.3701,0.358189
0.6800,0.2000,-0.2675,0.260955
0.6800,0.2000,-0.1618,0.398583
0.6800,0.2000,-0.0541,0.699041
0.6800,0.2000,0.0541,0.387603
0.6800,0.2000,0.1618,0.365042
0.6800,0.2000,0.2675,0.445919
0.6800,0.2000,0.3701,0.498271
0.6800,0.2000,0.4684,0.533597
0.6800,0.2000,0.5612,0.554564
0.6800,0.2000,0.6474,0.568932
0.6800,0.2000,0.7260,0.580198
0.6800,0.2000,0.7961,0.589263
0.6800,0.2000,0.8569,0.596706
0.6800,0.2000,0.9076,0.602919
0.6800,0.2000,0.9477,0.608176
0.6800,0.2000,0.9766,0.612674
0.6800,0.2000,0.9941,0.616560
0.6800,0.2000,1.0000,0.619943
0.6800,0.2533,-1.0000,0.614813
0.6800,0.2533,-0.9941,0.612202
0.6800,0.2533,-0.9766,0.609149
0.6800,0.2533,-0.9477,0.605561
0.6800,0.2533,-0.9076,0.601312
0.6800,0.2533,-0.8569,0.596224
0.6800,0.2533,-0.7961,0.585680
0.6800,0.2533,-0.7260,0.570992
0.6800,0.2533,-0.6474,0.519387
0.6800,0.2533,-0.5612,0.471202
0.6800,0.2533,-0.4684,0.368401
0.6800,0.2533,-0.3701,0.252353
0.6800,0.2533,-0.2675,0.213884
0.6800,0.2533,-0.1618,0.523021
0.6800,0.2533,-0.0541,0.740663
0.6800,0.2533,0.0541,0.348682
0.6800,0.2533,0.1618,0.375265
0.6800,0.2533,0.2675,0.446833
0.6800,0.2533,0.3701,0.489896
0.6800,0.2533,0.4684,0.518951
0.6800,0.2533,0.5612,0.538660
0.6800,0.2533,0.6474,0.553942
0.6800,0.2533,0.7260,0.566133
0.6800,0.2533,0.7961,0.576076
0.6800,0.2533,0.8569,0.584333
0.6800,0.2533,0.9076,0.591289
0.6800,0.2533,0.9477,0.597222
0.6800,0.2533,0.9766,0.602333
0.6800,0.2533,0.9941,0.606773
0.6800,0.2533,1.0000,0.610658
0.6800,0.3067,-1.0000,0.601846
0.6800,0.3067,-0.9941,0.598802
0.6800,0.3067,-0.9766,0.595274
0.6800,0.3067,-0.9477,0.591157
0.6800,0.3067,-0.9076,0.585436
0.6800,0.3067,-0.8569,0.575626
0.6800,0.3067,-0.7961,0.545867
0.6800,0.3067,-0.7260,0.500979
0.6800,0.3067,-0.6474,0.441444
0.6800,0.3067,-0.5612,0.333689
0.6800,0.3067,-0.4684,0.210567
0.6800,0.3067,-0.3701,0.151282
0.6800,0.3067,-0.2675,0.376244
0.6800,0.3067,-0.1618,0.727124
0.6800,0.3067,-0.0541,0.760915
0.6800,0.3067,0.0541,0.317473
0.6800,0.3067,0.1618,0.392200
0.6800,0.3067,0.2675,0.444579
0.6800,0.3067,0.3701,0.478385
0.6800,0.3067,0.4684,0.503549
0.6800,0.3067,0.5612,0.523036
0.6800,0.3067,0.6474,0.538572
0.6800,0.3067,0.7260,0.551243
0.6800,0.3067,0.7961,0.561766
0.6800,0.3067,0.8569,0.570636
0.6800,0.3067,0.9076,0.578204
0.6800,0.3067,0.9477,0.584727
0.6800,0.3067,0.9766,0.590399
0.6800,0.3067,0.9941,0.595366
0.6800,0.3067,1.0000,0.599743
0.6800,0.3600,-1.0000,0.587880
0.6800,0.3600,-0.9941,0.584488
0.6800,0.3600,-0.9766,0.576415
0.6800,0.3600,-0.9477,0.551836
0.6800,0.3600,-0.9076,0.522701
0.6800,0.3600,-0.8569,0.488026
0.6800,0.3600,-0.7961,0.423777
0.6800,0.3600,-0.7260,0.317091
0.6800,0.3600,-0.6474,0.197056
0.6800,0.3600,-0.5612,0.101541
0.6800,0.3600,-0.4684,0.133028
0.6800,0.3600,-0.3701,0.404199
0.6800,0.3600,-0.2675,0.759918
0.6800,0.3600,-0.1618,0.862317
0.6800,0.3600,-0.0541,0.736959
0.6800,0.3600,0.0541,0.352802
0.6800,0.3600,0.1618,0.404128
0.6800,0.3600,0.2675,0.441311
0.6800,0.3600,0.3701,0.469578
0.6800,0.3600,0.4684,0.491823
0.6800,0.3600,0.5612,0.509792
0.6800,0.3600,0.6474,0.524608
0.6800,0.3600,0.7260,0.537027
0.6800,0.3600,0.7961,0.547578
0.6800,0.3600,0.8569,0.556644
0.6800,0.3600,0.9076,0.564507
0.6800,0.3600,0.9477,0.571382
0.6800,0.3600,0.9766,0.577433
0.6800,0.3600,0.9941,0.582790
0.6800,0.3600,1.0000,0.587555
0.6800,0.4133,-1.0000,0.523053
0.6800,0.4133,-0.9941,0.485909
0.6800,0.4133,-0.9766,0.434348
0.6800,0.4133,-0.9477,0.344584
0.6800,0.4133,-0.9076,0.253322
0.6800,0.4133,-0.8569,0.153262
0.6800,0.4133,-0.7961,0.071661
0.6800,0.4133,-0.7260,0.052266
0.6800,0.4133,-0.6474,0.138579
0.6800,0.4133,-0.5612,0.412321
0.6800,0.4133,-0.4684,0.756992
0.6800,0.4133,-0.3701,0.899716
0.6800,0.4133,-0.2675,0.901710
0.6800,0.4133,-0.1618,0.846051
0.6800,0.4133,-0.0541,0.689983
0.6800,0.4133,0.0541,0.387511
0.6800,0.4133,0.1618,0.420491
0.6800,0.4133,0.2675,0.446813
0.6800,0.4133,0.3701,0.468331
0.6800,0.4133,0.4684,0.486257
0.6800,0.4133,0.5612,0.501419
0.6800,0.4133,0.6474,0.514403
0.6800,0.4133,0.7260,0.525640
0.6800,0.4133,0.7961,0.535451
0.6800,0.4133,0.8569,0.544080
0.6800,0.4133,0.9076,0.551720
0.6800,0.4133,0.9477,0.558520
0.6800,0.4133,0.9766,0.564601
0.6800,0.4133,0.9941,0.570061
0.6800,0.4133,1.0000,0.574979
0.6800,0.4667,-1.0000,0.058344
0.6800,0.4667,-0.9941,0.022028
0.6800,0.4667,-0.9766,0.021186
0.6800,0.4667,-0.9477,0.056260
0.6800,0.4667,-0.9076,0.173669
0.6800,0.4667,-0.8569,0.388851
0.6800,0.4667,-0.7961,0.698757
0.6800,0.4667,-0.7260,0.892533
0.6800,0.4667,-0.6474,0.941159
0.6800,0.4667,-0.5612,0.936481
0.6800,0.4667,-0.4684,0.920847
0.6800,0.4667,-0.3701,0.898308
0.6800,0.4667,-0.2675,0.863007
0.6800,0.4667,-0.1618,0.799586
0.6800,0.4667,-0.0541,0.648432
0.6800,0.4667,0.0541,0.424535
0.6800,0.4667,0.1618,0.444079
0.6800,0.4667,0.2675,0.460961
0.6800,0.4667,0.3701,0.475687
0.6800,0.4667,0.4684,0.488640
0.6800,0.4667,0.5612,0.500114
0.6800,0.4667,0.6474,0.510341
0.6800,0.4667,0.7260,0.519504
0.6800,0.4667,0.7961,0.527753
0.6800,0.4667,0.8569,0.535207
0.6800,0.4667,0.9076,0.541968
0.6800,0.4667,0.9477,0.548116
0.6800,0.4667,0.9766,0.553723
0.6800,0.4667,0.9941,0.558846
0.6800,0.4667,1.0000,0.563534
0.6800,0.5200,-1.0000,0.953100
0.6800,0.5200,-0.9941,0.961106
0.6800,0.5200,-0.9766,0.958193
0.6800,0.5200,-0.9477,0.953798
0.6800,0.5200,-0.9076,0.948632
0.6800,0.5200,-0.8569,0.942492
0.6800,0.5200,-0.7961,0.935095
0.6800,0.5200,-0.7260,0.926037
0.6800,0.5200,-0.6474,0.914713
0.6800,0.5200,-0.5612,0.900182
0.6800,0.5200,-0.4684,0.880890
0.6800,0.5200,-0.3701,0.854062
0.6800,0.5200,-0.2675,0.814182
0.6800,0.5200,-0.1618,0.748331
0.6800,0.5200,-0.0541,0.615961
0.6800,0.5200,0.0541,0.462413
0.6800,0.5200,0.1618,0.472915
0.6800,0.5200,0.2675,0.482557
0.6800,0.5200,0.3701,0.491434
0.6800,0.5200,0.4684,0.499625
0.6800,0.5200,0.5612,0.507199
0.6800,0.5200,0.6474,0.514217
0.6800,0.5200,0.7260,0.520729
0.6800,0.5200,0.7961,0.526780
0.6800,0.5200,0.8569,0.532409
0.6800,0.5200,0.9076,0.537652
0.6800,0.5200,0.9477,0.542537
0.6800,0.5200,0.9766,0.547092
0.6800,0.5200,0.9941,0.551340
0.6800,0.5200,1.0000,0.555301
0.6800,0.5733,-1.0000,0.934569
0.6800,0.5733,-0.9941,0.930190
0.6800,0.5733,-0.9766,0.925165
0.6800,0.5733,-0.9477,0.919363
0.6800,0.5733,-0.9076,0.912617
0.6800,0.5733,-0.8569,0.904704
0.6800,0.5733,-0.7961,0.895321
0.6800,0.5733,-0.7260,0.884048
0.6800,0.5733,-0.6474,0.870286
0.6800,0.5733,-0.5612,0.853140
0.6800,0.5733,-0.4684,0.831225
0.6800,0.5733,-0.3701,0.802247
0.6800,0.5733,-0.2675,0.762105
0.6800,0.5733,-0.1618,0.702549
0.6800,0.5733,-0.0541,0.603607
0.6800,0.5733,0.0541,0.508523
0.6800,0.5733,0.1618,0.512792
0.6800,0.5733,0.2675,0.516867
0.6800,0.5733,0.3701,0.520754
0.6800,0.5733,0.4684,0.524461
0.6800,0.5733,0.5612,0.527993
0.6800,0.5733,0.6474,0.531356
0.6800,0.5733,0.7260,0.534555
0.6800,0.5733,0.7961,0.537596
0.6800,0.5733,0.8569,0.540483
0.6800,0.5733,0.9076,0.543220
0.6800,0.5733,0.9477,0.545812
0.6800,0.5733,0.9766,0.548262
0.6800,0.5733,0.9941,0.550574
0.6800,0.5733,1.0000,0.552749
0.6800,0.6267,-1.0000,0.905689
0.6800,0.6267,-0.9941,0.900721
0.6800,0.6267,-0.9766,0.894987
0.6800,0.6267,-0.9477,0.888363
0.6800,0.6267,-0.9076,0.880694
0.6800,0.6267,-0.8569,0.871781
0.6800,0.6267,-0.7961,0.861365
0.6800,0.6267,-0.7260,0.849111
0.6800,0.6267,-0.6474,0.834566
0.6800,0.6267,-0.5612,0.817107
0.6800,0.6267,-0.4684,0.795854
0.6800,0.6267,-0.3701,0.769513
0.6800,0.6267,-0.2675,0.736086
0.6800,0.6267,-0.1618,0.692298
0.6800,0.6267,-0.0541,0.629544
0.6800,0.6267,0.0541,0.574590
0.6800,0.6267,0.1618,0.573994
0.6800,0.6267,0.2675,0.573315
0.6800,0.6267,0.3701,0.572556
0.6800,0.6267,0.4684,0.571723
0.6800,0.6267,0.5612,0.570819
0.6800,0.6267,0.6474,0.569849
0.6800,0.6267,0.7260,0.568816
0.6800,0.6267,0.7961,0.567724
0.6800,0.6267,0.8569,0.566578
0.6800,0.6267,0.9076,0.565380
0.6800,0.6267,0.9477,0.564134
0.6800,0.6267,0.9766,0.562842
0.6800,0.6267,0.9941,0.561508
0.6800,0.6267,1.0000,0.560135
0.6800,0.6800,-1.0000,1.008704
0.6800,0.6800,-0.9941,1.007072
0.6800,0.6800,-0.9766,1.005607
0.6800,0.6800,-0.9477,1.004316
0.6800,0.6800,-0.9076,1.003202
0.6800,0.6800,-0.8569,1.002268
0.6800,0.6800,-0.7961,1.001513
0.6800,0.6800,-0.7260,1.000937
0.6800,0.6800,-0.6474,1.000535
0.6800,0.6800,-0.5612,1.000305
0.6800,0.6800,-0.4684,1.000240
0.6800,0.6800,-0.3701,1.000335
0.6800,0.6800,-0.2675,1.000582
0.6800,0.6800,-0.1618,1.000973
0.6800,0.6800,-0.0541,1.001500
0.6800,0.6800,0.0541,1.002154
0.6800,0.6800,0.1618,1.002927
0.6800,0.6800,0.2675,1.003809
0.6800,0.6800,0.3701,1.004793
0.6800,0.6800,0.4684,1.005868
0.6800,0.6800,0.5612,1.007027
0.6800,0.6800,0.6474,1.008262
0.6800,0.6800,0.7260,1.009564
0.6800,0.6800,0.7961,1.010927
0.6800,0.6800,0.8569,1.012342
0.6800,0.6800,0.9076,1.013803
0.6800,0.6800,0.9477,1.015305
0.6800,0.6800,0.9766,1.016840
0.6800,0.6800,0.9941,1.018404
0.6800,0.6800,1.0000,1.019991
0.7333,0.2000,-1.0000,0.630631
0.7333,0.2000,-0.9941,0.628699
0.7333,0.2000,-0.9766,0.626417
0.7333,0.2000,-0.9477,0.623708
0.7333,0.2000,-0.9076,0.620463
0.7333,0.2000,-0.8569,0.616539
0.7333,0.2000,-0.7961,0.611716
0.7333,0.2000,-0.7260,0.605623
0.7333,0.2000,-0.6474,0.588089
0.7333,0.2000,-0.5612,0.556199
0.7333,0.2000,-0.4684,0.487001
0.7333,0.2000,-0.3701,0.384489
0.7333,0.2000,-0.2675,0.268746
0.7333,0.2000,-0.1618,0.347411
0.7333,0.2000,-0.0541,0.687578
0.7333,0.2000,0.0541,0.417181
0.7333,0.2000,0.1618,0.376625
0.7333,0.2000,0.2675,0.451652
0.7333,0.2000,0.3701,0.510325
0.7333,0.2000,0.4684,0.543146
0.7333,0.2000,0.5612,0.564919
0.7333,0.2000,0.6474,0.578316
0.7333,0.2000,0.7260,0.588753
0.7333,0.2000,0.7961,0.597106
0.7333,0.2000,0.8569,0.603936
0.7333,0.2000,0.9076,0.609616
0.7333,0.2000,0.9477,0.614409
0.7333,0.2000,0.9766,0.618500
0.7333,0.2000,0.9941,0.622026
0.7333,0.2000,1.0000,0.625091
0.7333,0.2533,-1.0000,0.620634
0.7333,0.2533,-0.9941,0.618266
0.7333,0.2533,-0.9766,0.615491
0.7333,0.2533,-0.9477,0.612221
0.7333,0.2533,-0.9076,0.608339
0.7333,0.2533,-0.8569,0.603638
0.7333,0.2533,-0.7961,0.597976
0.7333,0.2533,-0.7260,0.586126
0.7333,0.2533,-0.6474,0.559673
0.7333,0.2533,-0.5612,0.504943
0.7333,0.2533,-0.4684,0.422830
0.7333,0.2533,-0.3701,0.305953
0.7333,0.2533,-0.2675,0.217613
0.7333,0.2533,-0.1618,0.462033
0.7333,0.2533,-0.0541,0.729362
0.7333,0.2533,0.0541,0.357793
0.7333,0.2533,0.1618,0.384669
0.7333,0.2533,0.2675,0.459209
0.7333,0.2533,0.3701,0.499838
0.7333,0.2533,0.4684,0.531246
0.7333,0.2533,0.5612,0.550097
0.7333,0.2533,0.6474,0.564551
0.7333,0.2533,0.7260,0.575979
0.7333,0.2533,0.7961,0.585235
0.7333,0.2533,0.8569,0.592875
0.7333,0.2533,0.9076,0.599281
0.7333,0.2533,0.9477,0.604721
0.7333,0.2533,0.9766,0.609391
0.7333,0.2533,0.9941,0.613436
0.7333,0.2533,1.0000,0.616967
0.7333,0.3067,-1.0000,0.608937
0.7333,0.3067,-0.9941,0.606132
0.7333,0.3067,-0.9766,0.602873
0.7333,0.3067,-0.9477,0.599065
0.7333,0.3067,-0.9076,0.594575
0.7333,0.3067,-0.8569,0.588081
0.7333,0.3067,-0.7961,0.577683
0.7333,0.3067,-0.7260,0.546499
0.7333,0.3067,-0.6474,0.490456
0.7333,0.3067,-0.5612,0.414245
0.7333,0.3067,-0.4684,0.297252
0.7333,0.3067,-0.3701,0.188324
0.7333,0.3067,-0.2675,0.259096
0.7333,0.3067,-0.1618,0.645507
0.7333,0.3067,-0.0541,0.770315
0.7333,0.3067,0.0541,0.340314
0.7333,0.3067,0.1618,0.394795
0.7333,0.3067,0.2675,0.450060
0.7333,0.3067,0.3701,0.490423
0.7333,0.3067,0.4684,0.515659
0.7333,0.3067,0.5612,0.534833
0.7333,0.3067,0.6474,0.549895
0.7333,0.3067,0.7260,0.562034
0.7333,0.3067,0.7961,0.572018
0.7333,0.3067,0.8569,0.580365
0.7333,0.3067,0.9076,0.587438
0.7333,0.3067,0.9477,0.593500
0.7333,0.3067,0.9766,0.598743
0.7333,0.3067,0.9941,0.603315
0.7333,0.3067,1.0000,0.607328
0.7333,0.3600,-1.0000,0.595950
0.7333,0.3600,-0.9941,0.592775
0.7333,0.3600,-0.9766,0.589109
0.7333,0.3600,-0.9477,0.583758
0.7333,0.3600,-0.9076,0.575050
0.7333,0.3600,-0.8569,0.545484
0.7333,0.3600,-0.7961,0.504190
0.7333,0.3600,-0.7260,0.452129
0.7333,0.3600,-0.6474,0.347043
0.7333,0.3600,-0.5612,0.231794
0.7333,0.3600,-0.4684,0.130284
0.7333,0.3600,-0.3701,0.177942
0.7333,0.3600,-0.2675,0.550823
0.7333,0.3600,-0.1618,0.812540
0.7333,0.3600,-0.0541,0.757648
0.7333,0.3600,0.0541,0.345742
0.7333,0.3600,0.1618,0.404973
0.7333,0.3600,0.2675,0.448089
0.7333,0.3600,0.3701,0.478754
0.7333,0.3600,0.4684,0.502165
0.7333,0.3600,0.5612,0.520635
0.7333,0.3600,0.6474,0.535578
0.7333,0.3600,0.7260,0.547909
0.7333,0.3600,0.7961,0.558250
0.7333,0.3600,0.8569,0.567037
0.7333,0.3600,0.9076,0.574586
0.7333,0.3600,0.9477,0.581132
0.7333,0.3600,0.9766,0.586853
0.7333,0.3600,0.9941,0.591885
0.7333,0.3600,1.0000,0.596337
0.7333,0.4133,-1.0000,0.578776
0.7333,0.4133,-0.9941,0.573717
0.7333,0.4133,-0.9766,0.544374
0.7333,0.4133,-0.9477,0.510127
0.7333,0.4133,-0.9076,0.471929
0.7333,0.4133,-0.8569,0.392527
0.7333,0.4133,-0.7961,0.294577
0.7333,0.4133,-0.7260,0.179129
0.7333,0.4133,-0.6474,0.095959
0.7333,0.4133,-0.5612,0.104689
0.7333,0.4133,-0.4684,0.306806
0.7333,0.4133,-0.3701,0.686178
0.7333,0.4133,-0.2675,0.874942
0.7333,0.4133,-0.1618,0.867416
0.7333,0.4133,-0.0541,0.718160
0.7333,0.4133,0.0541,0.373379
0.7333,0.4133,0.1618,0.415717
0.7333,0.4133,0.2675,0.447687
0.7333,0.4133,0.3701,0.472735
0.7333,0.4133,0.4684,0.492906
0.7333,0.4133,0.5612,0.509501
0.7333,0.4133,0.6474,0.523388
0.7333,0.4133,0.7260,0.535173
0.7333,0.4133,0.7961,0.545290
0.7333,0.4133,0.8569,0.554061
0.7333,0.4133,0.9076,0.561727
0.7333,0.4133,0.9477,0.568474
0.7333,0.4133,0.9766,0.574448
0.7333,0.4133,0.9941,0.579765
0.7333,0.4133,1.0000,0.584516
0.7333,0.4667,-1.0000,0.437765
0.7333,0.4667,-0.9941,0.352892
0.7333,0.4667,-0.9766,0.268110
0.7333,0.4667,-0.9477,0.173665
0.7333,0.4667,-0.9076,0.077190
0.7333,0.4667,-0.8569,0.047716
0.7333,0.4667,-0.7961,0.058775
0.7333,0.4667,-0.7260,0.170550
0.7333,0.4667,-0.6474,0.457429
0.7333,0.4667,-0.5612,0.778997
0.7333,0.4667,-0.4684,0.907478
0.7333,0.4667,-0.3701,0.918713
0.7333,0.4667,-0.2675,0.889754
0.7333,0.4667,-0.1618,0.830682
0.7333,0.4667,-0.0541,0.675467
0.7333,0.4667,0.0541,0.405419
0.7333,0.4667,0.1618,0.432695
0.7333,0.4667,0.2675,0.455113
0.7333,0.4667,0.3701,0.473874
0.7333,0.4667,0.4684,0.489806
0.7333,0.4667,0.5612,0.503498
0.7333,0.4667,0.6474,0.515385
0.7333,0.4667,0.7260,0.525793
0.7333,0.4667,0.7961,0.534972
0.7333,0.4667,0.8569,0.543119
0.7333,0.4667,0.9076,0.550387
0.7333,0.4667,0.9477,0.556902
0.7333,0.4667,0.9766,0.562765
0.7333,0.4667,0.9941,0.568058
0.7333,0.4667,1.0000,0.572850
0.7333,0.5200,-1.0000,0.020030
0.7333,0.5200,-0.9941,0.062349
0.7333,0.5200,-0.9766,0.176693
0.7333,0.5200,-0.9477,0.305028
0.7333,0.5200,-0.9076,0.616999
0.7333,0.5200,-0.8569,0.858062
0.7333,0.5200,-0.7961,0.939715
0.7333,0.5200,-0.7260,0.948089
0.7333,0.5200,-0.6474,0.939500
0.7333,0.5200,-0.5612,0.927200
0.7333,0.5200,-0.4684,0.910547
0.7333,0.5200,-0.3701,0.886761
0.7333,0.5200,-0.2675,0.850008
0.7333,0.5200,-0.1618,0.785433
0.7333,0.5200,-0.0541,0.638590
0.7333,0.5200,0.0541,0.439084
0.7333,0.5200,0.1618,0.455434
0.7333,0.5200,0.2675,0.469824
0.7333,0.5200,0.3701,0.482581
0.7333,0.5200,0.4684,0.493962
0.7333,0.5200,0.5612,0.504169
0.7333,0.5200,0.6474,0.513368
0.7333,0.5200,0.7260,0.521692
0.7333,0.5200,0.7961,0.529251
0.7333,0.5200,0.8569,0.536137
0.7333,0.5200,0.9076,0.542427
0.7333,0.5200,0.9477,0.548186
0.7333,0.5200,0.9766,0.553468
0.7333,0.5200,0.9941,0.558320
0.7333,0.5200,1.0000,0.562783
0.7333,0.5733,-1.0000,0.958966
0.7333,0.5733,-0.9941,0.955450
0.7333,0.5733,-0.9766,0.951395
0.7333,0.5733,-0.9477,0.946682
0.7333,0.5733,-0.9076,0.941157
0.7333,0.5733,-0.8569,0.934611
0.7333,0.5733,-0.7961,0.926754
0.7333,0.5733,-0.7260,0.917170
0.7333,0.5733,-0.6474,0.905247
0.7333,0.5733,-0.5612,0.890039
0.7333,0.5733,-0.4684,0.869997
0.7333,0.5733,-0.3701,0.842401
0.7333,0.5733,-0.2675,0.801946
0.7333,0.5733,-0.1618,0.736568
0.7333,0.5733,-0.0541,0.610343
0.7333,0.5733,0.0541,0.473299
0.7333,0.5733,0.1618,0.482250
0.7333,0.5733,0.2675,0.490559
0.7333,0.5733,0.3701,0.498285
0.7333,0.5733,0.4684,0.505480
0.7333,0.5733,0.5612,0.512190
0.7333,0.5733,0.6474,0.518455
0.7333,0.5733,0.7260,0.524312
0.7333,0.5733,0.7961,0.529791
0.7333,0.5733,0.8569,0.534921
0.7333,0.5733,0.9076,0.539726
0.7333,0.5733,0.9477,0.544228
0.7333,0.5733,0.9766,0.548448
0.7333,0.5733,0.9941,0.552402
0.7333,0.5733,1.0000,0.556106
0.7333,0.6267,-1.0000,0.927841
0.7333,0.6267,-0.9941,0.923254
0.7333,0.6267,-0.9766,0.918002
0.7333,0.6267,-0.9477,0.911954
0.7333,0.6267,-0.9076,0.904941
0.7333,0.6267,-0.8569,0.896741
0.7333,0.6267,-0.7961,0.887053
0.7333,0.6267,-0.7260,0.875463
0.7333,0.6267,-0.6474,0.861383
0.7333,0.6267,-0.5612,0.843947
0.7333,0.6267,-0.4684,0.821825
0.7333,0.6267,-0.3701,0.792853
0.7333,0.6267,-0.2675,0.753228
0.7333,0.6267,-0.1618,0.695517
0.7333,0.6267,-0.0541,0.602482
0.7333,0.6267,0.0541,0.517389
0.7333,0.6267,0.1618,0.520955
0.7333,0.6267,0.2675,0.524371
0.7333,0.6267,0.3701,0.527639
0.7333,0.6267,0.4684,0.530765
0.7333,0.6267,0.5612,0.533751
0.7333,0.6267,0.6474,0.536600
0.7333,0.6267,0.7260,0.539316
0.7333,0.6267,0.7961,0.541902
0.7333,0.6267,0.8569,0.544360
0.7333,0.6267,0.9076,0.546693
0.7333,0.6267,0.9477,0.548904
0.7333,0.6267,0.9766,0.550993
0.7333,0.6267,0.9941,0.552964
0.7333,0.6267,1.0000,0.554818
0.7333,0.6800,-1.0000,0.898924
0.7333,0.6800,-0.9941,0.893787
0.7333,0.6800,-0.9766,0.887870
0.7333,0.6800,-0.9477,0.881048
0.7333,0.6800,-0.9076,0.873168
0.7333,0.6800,-0.8569,0.864032
0.7333,0.6800,-0.7961,0.853389
0.7333,0.6800,-0.7260,0.840910
0.7333,0.6800,-0.6474,0.826157
0.7333,0.6800,-0.5612,0.808534
0.7333,0.6800,-0.4684,0.787202
0.7333,0.6800,-0.3701,0.760946
0.7333,0.6800,-0.2675,0.727917
0.7333,0.6800,-0.1618,0.685137
0.7333,0.6800,-0.0541,0.627128
0.7333,0.6800,0.0541,0.575177
0.7333,0.6800,0.1618,0.574634
0.7333,0.6800,0.2675,0.574014
0.7333,0.6800,0.3701,0.573319
0.7333,0.6800,0.4684,0.572556
0.7333,0.6800,0.5612,0.571729
0.7333,0.6800,0.6474,0.570840
0.7333,0.6800,0.7260,0.569894
0.7333,0.6800,0.7961,0.568895
0.7333,0.6800,0.8569,0.567846
0.7333,0.6800,0.9076,0.566751
0.7333,0.6800,0.9477,0.565613
0.7333,0.6800,0.9766,0.564434
0.7333,0.6800,0.9941,0.563219
0.7333,0.6800,1.0000,0.561969
0.7333,0.7333,-1.0000,1.011007
0.7333,0.7333,-0.9941,1.009331
0.7333,0.7333,-0.9766,1.007827
0.7333,0.7333,-0.9477,1.006502
0.7333,0.7333,-0.9076,1.005359
0.7333,0.7333,-0.8569,1.004400
0.7333,0.7333,-0.7961,1.003625
0.7333,0.7333,-0.7260,1.003034
0.7333,0.7333,-0.6474,1.002622
0.7333,0.7333,-0.5612,1.002386
0.7333,0.7333,-0.4684,1.002319
0.7333,0.7333,-0.3701,1.002417
0.7333,0.7333,-0.2675,1.002670
0.7333,0.7333,-0.1618,1.003071
0.7333,0.7333,-0.0541,1.003612
0.7333,0.7333,0.0541,1.004284
0.7333,0.7333,0.1618,1.005077
0.7333,0.7333,0.2675,1.005983
0.7333,0.7333,0.3701,1.006992
0.7333,0.7333,0.4684,1.008097
0.7333,0.7333,0.5612,1.009287
0.7333,0.7333,0.6474,1.010555
0.7333,0.7333,0.7260,1.011892
0.7333,0.7333,0.7961,1.013292
0.7333,0.7333,0.8569,1.014746
0.7333,0.7333,0.9076,1.016248
0.7333,0.7333,0.9477,1.017791
0.7333,0.7333,0.9766,1.019370
0.7333,0.7333,0.9941,1.020978
0.7333,0.7333,1.0000,1.022611
0.7867,0.2000,-1.0000,0.634175
0.7867,0.2000,-0.9941,0.632415
0.7867,0.2000,-0.9766,0.630333
0.7867,0.2000,-0.9477,0.627857
0.7867,0.2000,-0.9076,0.624888
0.7867,0.2000,-0.8569,0.621290
0.7867,0.2000,-0.7961,0.616818
0.7867,0.2000,-0.7260,0.611278
0.7867,0.2000,-0.6474,0.599146
0.7867,0.2000,-0.5612,0.572270
0.7867,0.2000,-0.4684,0.514087
0.7867,0.2000,-0.3701,0.422010
0.7867,0.2000,-0.2675,0.291709
0.7867,0.2000,-0.1618,0.361158
0.7867,0.2000,-0.0541,0.694025
0.7867,0.2000,0.0541,0.473997
0.7867,0.2000,0.1618,0.379628
0.7867,0.2000,0.2675,0.468855
0.7867,0.2000,0.3701,0.521157
0.7867,0.2000,0.4684,0.552218
0.7867,0.2000,0.5612,0.573101
0.7867,0.2000,0.6474,0.585681
0.7867,0.2000,0.7260,0.595431
0.7867,0.2000,0.7961,0.603202
0.7867,0.2000,0.8569,0.609534
0.7867,0.2000,0.9076,0.614787
0.7867,0.2000,0.9477,0.619209
0.7867,0.2000,0.9766,0.622976
0.7867,0.2000,0.9941,0.626219
0.7867,0.2000,1.0000,0.629033
0.7867,0.2533,-1.0000,0.625188
0.7867,0.2533,-0.9941,0.623020
0.7867,0.2533,-0.9766,0.620474
0.7867,0.2533,-0.9477,0.617469
0.7867,0.2533,-0.9076,0.613892
0.7867,0.2533,-0.8569,0.609592
0.7867,0.2533,-0.7961,0.604342
0.7867,0.2533,-0.7260,0.593160
0.7867,0.2533,-0.6474,0.574590
0.7867,0.2533,-0.5612,0.519350
0.7867,0.2533,-0.4684,0.466476
0.7867,0.2533,-0.3701,0.355876
0.7867,0.2533,-0.2675,0.252644
0.7867,0.2533,-0.1618,0.441463
0.7867,0.2533,-0.0541,0.717369
0.7867,0.2533,0.0541,0.388614
0.7867,0.2533,0.1618,0.389296
0.7867,0.2533,0.2675,0.465936
0.7867,0.2533,0.3701,0.505220
0.7867,0.2533,0.4684,0.541110
0.7867,0.2533,0.5612,0.559292
0.7867,0.2533,0.6474,0.572997
0.7867,0.2533,0.7260,0.583758
0.7867,0.2533,0.7961,0.592425
0.7867,0.2533,0.8569,0.599547
0.7867,0.2533,0.9076,0.605496
0.7867,0.2533,0.9477,0.610532
0.7867,0.2533,0.9766,0.614844
0.7867,0.2533,0.9941,0.618570
0.7867,0.2533,1.0000,0.621815
0.7867,0.3067,-1.0000,0.614592
0.7867,0.3067,-0.9941,0.611998
