alpha,beta,rho,fitted_exponent
0.6800,0.2000,-0.5612,0.103893
0.6800,0.2000,-0.4684,0.177448
0.6800,0.2000,-0.3701,0.301256
0.6800,0.2000,-0.2675,0.474779
0.6800,0.2000,-0.1618,0.650435
0.6800,0.2000,-0.0541,0.741543
0.6800,0.2000,0.0541,0.715938
0.6800,0.2000,0.1618,0.669508
0.6800,0.2000,0.2675,0.533153
0.6800,0.2000,0.3701,0.198321
0.6800,0.2000,0.4684,0.138233
0.6800,0.2000,0.5612,0.065841
0.6800,0.2000,0.6474,0.052648
0.6800,0.2000,0.7260,0.041884
0.6800,0.2000,0.7961,0.040708
0.6800,0.2000,0.8569,0.040888
0.6800,0.2000,0.9076,0.039622
0.6800,0.2000,0.9477,0.038627
0.6800,0.2000,0.9766,0.038487
0.6800,0.2000,0.9941,0.038755
0.6800,0.2000,1.0000,0.037388
0.6800,0.2533,-1.0000,0.035456
0.6800,0.2533,-0.9941,0.035703
0.6800,0.2533,-0.9766,0.035891
0.6800,0.2533,-0.9477,0.035368
0.6800,0.2533,-0.9076,0.036796
0.6800,0.2533,-0.8569,0.036795
0.6800,0.2533,-0.7961,0.040388
0.6800,0.2533,-0.7260,0.039455
0.6800,0.2533,-0.6474,0.063844
0.6800,0.2533,-0.5612,0.073093
0.6800,0.2533,-0.4684,0.150613
0.6800,0.2533,-0.3701,0.358362
0.6800,0.2533,-0.2675,0.465046
0.6800,0.2533,-0.1618,0.640375
0.6800,0.2533,-0.0541,0.709630
0.6800,0.2533,0.0541,0.630455
0.6800,0.2533,0.1618,0.640926
0.6800,0.2533,0.2675,0.415088
0.6800,0.2533,0.3701,0.198767
0.6800,0.2533,0.4684,0.107947
0.6800,0.2533,0.5612,0.058501
0.6800,0.2533,0.6474,0.043855
0.6800,0.2533,0.7260,0.040790
0.6800,0.2533,0.7961,0.041285
0.6800,0.2533,0.8569,0.040980
0.6800,0.2533,0.9076,0.040902
0.6800,0.2533,0.9477,0.039091
0.6800,0.2533,0.9766,0.040003
0.6800,0.2533,0.9941,0.039085
0.6800,0.2533,1.0000,0.037772
0.6800,0.3067,-1.0000,0.035470
0.6800,0.3067,-0.9941,0.035605
0.6800,0.3067,-0.9766,0.034074
0.6800,0.3067,-0.9477,0.035294
0.6800,0.3067,-0.9076,0.036231
0.6800,0.3067,-0.8569,0.038591
0.6800,0.3067,-0.7961,0.037668
0.6800,0.3067,-0.7260,0.039477
0.6800,0.3067,-0.6474,0.047451
0.6800,0.3067,-0.5612,0.087570
0.6800,0.3067,-0.4684,0.202227
0.6800,0.3067,-0.3701,0.194599
0.6800,0.3067,-0.2675,0.489049
0.6800,0.3067,-0.1618,0.648081
0.6800,0.3067,-0.0541,0.690056
0.6800,0.3067,0.0541,0.570262
0.6800,0.3067,0.1618,0.500863
0.6800,0.3067,0.2675,0.344986
0.6800,0.3067,0.3701,0.136952
0.6800,0.3067,0.4684,0.103254
0.6800,0.3067,0.5612,0.058885
0.6800,0.3067,0.6474,0.055093
0.6800,0.3067,0.7260,0.051007
0.6800,0.3067,0.7961,0.049847
0.6800,0.3067,0.8569,0.049957
0.6800,0.3067,0.9076,0.048240
0.6800,0.3067,0.9477,0.045751
0.6800,0.3067,0.9766,0.046126
0.6800,0.3067,0.9941,0.044465
0.6800,0.3067,1.0000,0.043535
0.6800,0.3600,-1.0000,0.027842
0.6800,0.3600,-0.9941,0.029156
0.6800,0.3600,-0.9766,0.029006
0.6800,0.3600,-0.9477,0.030586
0.6800,0.3600,-0.9076,0.029921
0.6800,0.3600,-0.8569,0.030024
0.6800,0.3600,-0.7961,0.031464
0.6800,0.3600,-0.7260,0.133767
0.6800,0.3600,-0.6474,0.122100
0.6800,0.3600,-0.5612,0.220620
0.6800,0.3600,-0.4684,0.333885
0.6800,0.3600,-0.3701,0.490713
0.6800,0.3600,-0.2675,0.644733
0.6800,0.3600,-0.1618,0.746666
0.6800,0.3600,-0.0541,0.728131
0.6800,0.3600,0.0541,0.413315
0.6800,0.3600,0.1618,0.380903
0.6800,0.3600,0.2675,0.239715
0.6800,0.3600,0.3701,0.127510
0.6800,0.3600,0.4684,0.060741
0.6800,0.3600,0.5612,0.055350
0.6800,0.3600,0.6474,0.051840
0.6800,0.3600,0.7260,0.048478
0.6800,0.3600,0.7961,0.046753
0.6800,0.3600,0.8569,0.045012
0.6800,0.3600,0.9076,0.041877
0.6800,0.3600,0.9477,0.040445
0.6800,0.3600,0.9766,0.040515
0.6800,0.3600,0.9941,0.038673
0.6800,0.3600,1.0000,0.035944
0.6800,0.4133,-1.0000,0.016483
0.6800,0.4133,-0.9941,0.016298
0.6800,0.4133,-0.9766,0.016762
0.6800,0.4133,-0.9477,0.016567
0.6800,0.4133,-0.9076,0.132258
0.6800,0.4133,-0.8569,0.120307
0.6800,0.4133,-0.7961,0.244582
0.6800,0.4133,-0.7260,0.476423
0.6800,0.4133,-0.6474,0.590395
0.6800,0.4133,-0.5612,0.710847
0.6800,0.4133,-0.4684,0.783944
0.6800,0.4133,-0.3701,0.853884
0.6800,0.4133,-0.2675,0.855961
0.6800,0.4133,-0.1618,0.855863
0.6800,0.4133,-0.0541,0.716529
0.6800,0.4133,0.0541,0.228401
0.6800,0.4133,0.1618,0.217027
0.6800,0.4133,0.2675,0.180607
0.6800,0.4133,0.3701,0.094084
0.6800,0.4133,0.4684,0.059663
0.6800,0.4133,0.5612,0.037145
0.6800,0.4133,0.6474,0.034691
0.6800,0.4133,0.7260,0.033738
0.6800,0.4133,0.7961,0.032410
0.6800,0.4133,0.8569,0.031018
0.6800,0.4133,0.9076,0.031568
0.6800,0.4133,0.9477,0.028754
0.6800,0.4133,0.9766,0.027729
0.6800,0.4133,0.9941,0.028897
0.6800,0.4133,1.0000,0.028413
0.6800,0.4667,-1.0000,0.414746
0.6800,0.4667,-0.9941,0.535472
0.6800,0.4667,-0.9766,0.611363
0.6800,0.4667,-0.9477,0.684881
0.6800,0.4667,-0.9076,0.783137
0.6800,0.4667,-0.8569,0.842312
0.6800,0.4667,-0.7961,0.862161
0.6800,0.4667,-0.7260,0.904072
0.6800,0.4667,-0.6474,0.921325
0.6800,0.4667,-0.5612,0.926466
0.6800,0.4667,-0.4684,0.925124
0.6800,0.4667,-0.3701,0.917254
0.6800,0.4667,-0.2675,0.894895
0.6800,0.4667,-0.1618,0.842657
0.6800,0.4667,-0.0541,0.667439
0.6800,0.4667,0.0541,0.075112
0.6800,0.4667,0.1618,0.119261
0.6800,0.4667,0.2675,0.025264
0.6800,0.4667,0.3701,0.023992
0.6800,0.4667,0.4684,0.023570
0.6800,0.4667,0.5612,0.022570
0.6800,0.4667,0.6474,0.022412
0.6800,0.4667,0.7260,0.020872
0.6800,0.4667,0.7961,0.021028
0.6800,0.4667,0.8569,0.019903
0.6800,0.4667,0.9076,0.020621
0.6800,0.4667,0.9477,0.019634
0.6800,0.4667,0.9766,0.018359
0.6800,0.4667,0.9941,0.018313
0.6800,0.4667,1.0000,0.018339
0.6800,0.5200,-1.0000,0.927696
0.6800,0.5200,-0.9941,0.935979
0.6800,0.5200,-0.9766,0.943992
0.6800,0.5200,-0.9477,0.947425
0.6800,0.5200,-0.9076,0.957525
0.6800,0.5200,-0.8569,0.952160
0.6800,0.5200,-0.7961,0.954610
0.6800,0.5200,-0.7260,0.954068
0.6800,0.5200,-0.6474,0.949897
0.6800,0.5200,-0.5612,0.941213
0.6800,0.5200,-0.4684,0.931322
0.6800,0.5200,-0.3701,0.913952
0.6800,0.5200,-0.2675,0.886150
0.6800,0.5200,-0.1618,0.825847
0.6800,0.5200,-0.0541,0.636208
0.6800,0.5200,0.0541,0.015083
0.6800,0.5200,0.1618,0.013706
0.6800,0.5200,0.2675,0.012765
0.6800,0.5200,0.3701,0.012985
0.6800,0.5200,0.4684,0.013660
0.6800,0.5200,0.5612,0.012030
0.6800,0.5200,0.6474,0.012005
0.6800,0.5200,0.7260,0.012070
0.6800,0.5200,0.7961,0.011652
0.6800,0.5200,0.8569,0.011119
0.6800,0.5200,0.9076,0.010830
0.6800,0.5200,0.9477,0.010477
0.6800,0.5200,0.9766,0.010572
0.6800,0.5200,0.9941,0.009997
0.6800,0.5200,1.0000,0.009718
0.6800,0.5733,-1.0000,0.962367
0.6800,0.5733,-0.9941,0.961263
0.6800,0.5733,-0.9766,0.962009
0.6800,0.5733,-0.9477,0.961086
0.6800,0.5733,-0.9076,0.958494
0.6800,0.5733,-0.8569,0.955927
0.6800,0.5733,-0.7961,0.951572
0.6800,0.5733,-0.7260,0.946111
0.6800,0.5733,-0.6474,0.939227
0.6800,0.5733,-0.5612,0.929985
0.6800,0.5733,-0.4684,0.916449
0.6800,0.5733,-0.3701,0.896223
0.6800,0.5733,-0.2675,0.861266
0.6800,0.5733,-0.1618,0.792771
0.6800,0.5733,-0.0541,0.585380
0.6800,0.5733,0.0541,0.007472
0.6800,0.5733,0.1618,0.007392
0.6800,0.5733,0.2675,0.007396
0.6800,0.5733,0.3701,0.007328
0.6800,0.5733,0.4684,0.007157
0.6800,0.5733,0.5612,0.007084
0.6800,0.5733,0.6474,0.007021
0.6800,0.5733,0.7260,0.006959
0.6800,0.5733,0.7961,0.006895
0.6800,0.5733,0.8569,0.006889
0.6800,0.5733,0.9076,0.006741
0.6800,0.5733,0.9477,0.006641
0.6800,0.5733,0.9766,0.006641
0.6800,0.5733,0.9941,0.006432
0.6800,0.5733,1.0000,0.006326
0.6800,0.6267,-1.0000,0.930982
0.6800,0.6267,-0.9941,0.930227
0.6800,0.6267,-0.9766,0.928355
0.6800,0.6267,-0.9477,0.925431
0.6800,0.6267,-0.9076,0.922376
0.6800,0.6267,-0.8569,0.918034
0.6800,0.6267,-0.7961,0.910211
0.6800,0.6267,-0.7260,0.900924
0.6800,0.6267,-0.6474,0.889342
0.6800,0.6267,-0.5612,0.872971
0.6800,0.6267,-0.4684,0.849668
0.6800,0.6267,-0.3701,0.817472
0.6800,0.6267,-0.2675,0.764946
0.6800,0.6267,-0.1618,0.672316
0.6800,0.6267,-0.0541,0.425504
0.6800,0.6267,0.0541,0.003734
0.6800,0.6267,0.1618,0.003701
0.6800,0.6267,0.2675,0.003664
0.6800,0.6267,0.3701,0.003611
0.6800,0.6267,0.4684,0.003580
0.6800,0.6267,0.5612,0.003499
0.6800,0.6267,0.6474,0.003468
0.6800,0.6267,0.7260,0.003375
0.6800,0.6267,0.7961,0.003268
0.6800,0.6267,0.8569,0.003194
0.6800,0.6267,0.9076,0.003090
0.6800,0.6267,0.9477,0.002980
0.6800,0.6267,0.9766,0.002902
0.6800,0.6267,0.9941,0.002794
0.6800,0.6267,1.0000,0.002692
0.6800,0.6800,-1.0000,0.885398
0.6800,0.6800,-0.9941,0.878395
0.6800,0.6800,-0.9766,0.873199
0.6800,0.6800,-0.9477,0.866217
0.6800,0.6800,-0.9076,0.862176
0.6800,0.6800,-0.8569,0.858326
0.6800,0.6800,-0.7961,0.855566
0.6800,0.6800,-0.7260,0.851014
0.6800,0.6800,-0.6474,0.848401
0.6800,0.6800,-0.5612,0.847259
0.6800,0.6800,-0.4684,0.844357
0.6800,0.6800,-0.3701,0.842860
0.6800,0.6800,-0.2675,0.842256
0.6800,0.6800,-0.1618,0.840732
0.6800,0.6800,-0.0541,0.841756
0.6800,0.6800,0.0541,0.842126
0.6800,0.6800,0.1618,0.842204
0.6800,0.6800,0.2675,0.843306
0.6800,0.6800,0.3701,0.844393
0.6800,0.6800,0.4684,0.845310
0.6800,0.6800,0.5612,0.847456
0.6800,0.6800,0.6474,0.849143
0.6800,0.6800,0.7260,0.852027
0.6800,0.6800,0.7961,0.855670
0.6800,0.6800,0.8569,0.859664
0.6800,0.6800,0.9076,0.863664
0.6800,0.6800,0.9477,0.867473
0.6800,0.6800,0.9766,0.873374
0.6800,0.6800,0.9941,0.878249
0.6800,0.6800,1.0000,0.881641
0.7333,0.2000,-1.0000,0.039527
0.7333,0.2000,-0.9941,0.040020
0.7333,0.2000,-0.9766,0.039482
0.7333,0.2000,-0.9477,0.040483
0.7333,0.2000,-0.9076,0.041730
0.7333,0.2000,-0.8569,0.042762
0.7333,0.2000,-0.7961,0.044395
0.7333,0.2000,-0.7260,0.053570
0.7333,0.2000,-0.6474,0.073708
0.7333,0.2000,-0.5612,0.115215
0.7333,0.2000,-0.4684,0.205043
0.7333,0.2000,-0.3701,0.322142
0.7333,0.2000,-0.2675,0.550246
0.7333,0.2000,-0.1618,0.656326
0.7333,0.2000,-0.0541,0.767722
0.7333,0.2000,0.0541,0.723097
0.7333,0.2000,0.1618,0.660729
0.7333,0.2000,0.2675,0.470385
0.7333,0.2000,0.3701,0.273458
0.7333,0.2000,0.4684,0.161775
0.7333,0.2000,0.5612,0.089165
0.7333,0.2000,0.6474,0.055866
0.7333,0.2000,0.7260,0.044902
0.7333,0.2000,0.7961,0.043863
0.7333,0.2000,0.8569,0.043720
0.7333,0.2000,0.9076,0.040978
0.7333,0.2000,0.9477,0.040880
0.7333,0.2000,0.9766,0.040948
0.7333,0.2000,0.9941,0.041078
0.7333,0.2000,1.0000,0.039536
0.7333,0.2533,-1.0000,0.036282
0.7333,0.2533,-0.9941,0.038779
0.7333,0.2533,-0.9766,0.037683
0.7333,0.2533,-0.9477,0.039765
0.7333,0.2533,-0.9076,0.038888
0.7333,0.2533,-0.8569,0.039567
0.7333,0.2533,-0.7961,0.040808
0.7333,0.2533,-0.7260,0.046026
0.7333,0.2533,-0.6474,0.063449
0.7333,0.2533,-0.5612,0.100039
0.7333,0.2533,-0.4684,0.187740
0.7333,0.2533,-0.3701,0.330668
0.7333,0.2533,-0.2675,0.512072
0.7333,0.2533,-0.1618,0.627970
0.7333,0.2533,-0.0541,0.719820
0.7333,0.2533,0.0541,0.699269
0.7333,0.2533,0.1618,0.649640
0.7333,0.2533,0.2675,0.516932
0.7333,0.2533,0.3701,0.252591
0.7333,0.2533,0.4684,0.131343
0.7333,0.2533,0.5612,0.064598
0.7333,0.2533,0.6474,0.055834
0.7333,0.2533,0.7260,0.045433
0.7333,0.2533,0.7961,0.040427
0.7333,0.2533,0.8569,0.041245
0.7333,0.2533,0.9076,0.040226
0.7333,0.2533,0.9477,0.040022
0.7333,0.2533,0.9766,0.039694
0.7333,0.2533,0.9941,0.038915
0.7333,0.2533,1.0000,0.038015
0.7333,0.3067,-1.0000,0.037695
0.7333,0.3067,-0.9941,0.037612
0.7333,0.3067,-0.9766,0.038168
0.7333,0.3067,-0.9477,0.037963
0.7333,0.3067,-0.9076,0.037759
0.7333,0.3067,-0.8569,0.040479
0.7333,0.3067,-0.7961,0.043523
0.7333,0.3067,-0.7260,0.046262
0.7333,0.3067,-0.6474,0.052314
0.7333,0.3067,-0.5612,0.115514
0.7333,0.3067,-0.4684,0.195736
0.7333,0.3067,-0.3701,0.330580
0.7333,0.3067,-0.2675,0.505356
0.7333,0.3067,-0.1618,0.652372
0.7333,0.3067,-0.0541,0.720433
0.7333,0.3067,0.0541,0.653905
0.7333,0.3067,0.1618,0.627890
0.7333,0.3067,0.2675,0.455397
0.7333,0.3067,0.3701,0.231616
0.7333,0.3067,0.4684,0.106416
0.7333,0.3067,0.5612,0.066425
0.7333,0.3067,0.6474,0.049451
0.7333,0.3067,0.7260,0.051160
0.7333,0.3067,0.7961,0.048008
0.7333,0.3067,0.8569,0.047086
0.7333,0.3067,0.9076,0.046650
0.7333,0.3067,0.9477,0.046028
0.7333,0.3067,0.9766,0.045261
0.7333,0.3067,0.9941,0.045329
0.7333,0.3067,1.0000,0.044132
0.7333,0.3600,-1.0000,0.035307
0.7333,0.3600,-0.9941,0.036900
0.7333,0.3600,-0.9766,0.037362
0.7333,0.3600,-0.9477,0.037173
0.7333,0.3600,-0.9076,0.039027
0.7333,0.3600,-0.8569,0.039741
0.7333,0.3600,-0.7961,0.040175
0.7333,0.3600,-0.7260,0.042750
0.7333,0.3600,-0.6474,0.049620
0.7333,0.3600,-0.5612,0.052151
0.7333,0.3600,-0.4684,0.199046
0.7333,0.3600,-0.3701,0.299856
0.7333,0.3600,-0.2675,0.464094
0.7333,0.3600,-0.1618,0.678149
0.7333,0.3600,-0.0541,0.693481
0.7333,0.3600,0.0541,0.524133
0.7333,0.3600,0.1618,0.525580
0.7333,0.3600,0.2675,0.310435
0.7333,0.3600,0.3701,0.115940
0.7333,0.3600,0.4684,0.076675
0.7333,0.3600,0.5612,0.069285
0.7333,0.3600,0.6474,0.062664
0.7333,0.3600,0.7260,0.056996
0.7333,0.3600,0.7961,0.056046
0.7333,0.3600,0.8569,0.051905
0.7333,0.3600,0.9076,0.051022
0.7333,0.3600,0.9477,0.046894
0.7333,0.3600,0.9766,0.046933
0.7333,0.3600,0.9941,0.045514
0.7333,0.3600,1.0000,0.043256
0.7333,0.4133,-1.0000,0.028150
0.7333,0.4133,-0.9941,0.027719
0.7333,0.4133,-0.9766,0.027553
0.7333,0.4133,-0.9477,0.028154
0.7333,0.4133,-0.9076,0.028733
0.7333,0.4133,-0.8569,0.030822
0.7333,0.4133,-0.7961,0.029930
0.7333,0.4133,-0.7260,0.130498
0.7333,0.4133,-0.6474,0.034585
0.7333,0.4133,-0.5612,0.167126
0.7333,0.4133,-0.4684,0.399676
0.7333,0.4133,-0.3701,0.528070
0.7333,0.4133,-0.2675,0.683538
0.7333,0.4133,-0.1618,0.780609
0.7333,0.4133,-0.0541,0.733988
0.7333,0.4133,0.0541,0.362353
0.7333,0.4133,0.1618,0.347952
0.7333,0.4133,0.2675,0.160919
0.7333,0.4133,0.3701,0.069506
0.7333,0.4133,0.4684,0.057790
0.7333,0.4133,0.5612,0.053587
0.7333,0.4133,0.6474,0.049873
0.7333,0.4133,0.7260,0.047579
0.7333,0.4133,0.7961,0.044883
0.7333,0.4133,0.8569,0.040757
0.7333,0.4133,0.9076,0.040570
0.7333,0.4133,0.9477,0.037430
0.7333,0.4133,0.9766,0.037124
0.7333,0.4133,0.9941,0.034186
0.7333,0.4133,1.0000,0.035548
0.7333,0.4667,-1.0000,0.015445
0.7333,0.4667,-0.9941,0.144820
0.7333,0.4667,-0.9766,0.014351
0.7333,0.4667,-0.9477,0.283505
0.7333,0.4667,-0.9076,0.206837
0.7333,0.4667,-0.8569,0.400945
0.7333,0.4667,-0.7961,0.525475
0.7333,0.4667,-0.7260,0.661456
0.7333,0.4667,-0.6474,0.760659
0.7333,0.4667,-0.5612,0.802432
0.7333,0.4667,-0.4684,0.858439
0.7333,0.4667,-0.3701,0.870493
0.7333,0.4667,-0.2675,0.877939
0.7333,0.4667,-0.1618,0.849532
0.7333,0.4667,-0.0541,0.701655
0.7333,0.4667,0.0541,0.184307
0.7333,0.4667,0.1618,0.186624
0.7333,0.4667,0.2675,0.203227
0.7333,0.4667,0.3701,0.167514
0.7333,0.4667,0.4684,0.035858
0.7333,0.4667,0.5612,0.032953
0.7333,0.4667,0.6474,0.031380
0.7333,0.4667,0.7260,0.030075
0.7333,0.4667,0.7961,0.029906
0.7333,0.4667,0.8569,0.028926
0.7333,0.4667,0.9076,0.028747
0.7333,0.4667,0.9477,0.027264
0.7333,0.4667,0.9766,0.026573
0.7333,0.4667,0.9941,0.026287
0.7333,0.4667,1.0000,0.026266
0.7333,0.5200,-1.0000,0.770397
0.7333,0.5200,-0.9941,0.826732
0.7333,0.5200,-0.9766,0.834746
0.7333,0.5200,-0.9477,0.856091
0.7333,0.5200,-0.9076,0.897179
0.7333,0.5200,-0.8569,0.907927
0.7333,0.5200,-0.7961,0.923825
0.7333,0.5200,-0.7260,0.933954
0.7333,0.5200,-0.6474,0.937169
0.7333,0.5200,-0.5612,0.935124
0.7333,0.5200,-0.4684,0.930275
0.7333,0.5200,-0.3701,0.917827
0.7333,0.5200,-0.2675,0.889688
0.7333,0.5200,-0.1618,0.837966
0.7333,0.5200,-0.0541,0.654593
0.7333,0.5200,0.0541,0.083951
0.7333,0.5200,0.1618,0.099165
0.7333,0.5200,0.2675,0.055534
0.7333,0.5200,0.3701,0.108483
0.7333,0.5200,0.4684,0.020788
0.7333,0.5200,0.5612,0.089174
0.7333,0.5200,0.6474,0.020675
0.7333,0.5200,0.7260,0.019328
0.7333,0.5200,0.7961,0.019477
0.7333,0.5200,0.8569,0.019091
0.7333,0.5200,0.9076,0.017850
0.7333,0.5200,0.9477,0.017776
0.7333,0.5200,0.9766,0.017083
0.7333,0.5200,0.9941,0.016433
0.7333,0.5200,1.0000,0.015018
0.7333,0.5733,-1.0000,0.957523
0.7333,0.5733,-0.9941,0.957070
0.7333,0.5733,-0.9766,0.962854
0.7333,0.5733,-0.9477,0.963141
0.7333,0.5733,-0.9076,0.963736
0.7333,0.5733,-0.8569,0.961552
0.7333,0.5733,-0.7961,0.958938
0.7333,0.5733,-0.7260,0.955158
0.7333,0.5733,-0.6474,0.948043
0.7333,0.5733,-0.5612,0.940460
0.7333,0.5733,-0.4684,0.929978
0.7333,0.5733,-0.3701,0.912768
0.7333,0.5733,-0.2675,0.883015
0.7333,0.5733,-0.1618,0.823904
0.7333,0.5733,-0.0541,0.630410
0.7333,0.5733,0.0541,0.013798
0.7333,0.5733,0.1618,0.013466
0.7333,0.5733,0.2675,0.012454
0.7333,0.5733,0.3701,0.013471
0.7333,0.5733,0.4684,0.012407
0.7333,0.5733,0.5612,0.011577
0.7333,0.5733,0.6474,0.011971
0.7333,0.5733,0.7260,0.011138
0.7333,0.5733,0.7961,0.011070
0.7333,0.5733,0.8569,0.011733
0.7333,0.5733,0.9076,0.010725
0.7333,0.5733,0.9477,0.010300
0.7333,0.5733,0.9766,0.010474
0.7333,0.5733,0.9941,0.009922
0.7333,0.5733,1.0000,0.009802
0.7333,0.6267,-1.0000,0.961637
0.7333,0.6267,-0.9941,0.961744
0.7333,0.6267,-0.9766,0.960412
0.7333,0.6267,-0.9477,0.958781
0.7333,0.6267,-0.9076,0.956533
0.7333,0.6267,-0.8569,0.952224
0.7333,0.6267,-0.7961,0.948552
0.7333,0.6267,-0.7260,0.943247
0.7333,0.6267,-0.6474,0.936365
0.7333,0.6267,-0.5612,0.925573
0.7333,0.6267,-0.4684,0.911037
0.7333,0.6267,-0.3701,0.888902
0.7333,0.6267,-0.2675,0.853830
0.7333,0.6267,-0.1618,0.783848
0.7333,0.6267,-0.0541,0.573189
0.7333,0.6267,0.0541,0.007320
0.7333,0.6267,0.1618,0.007237
0.7333,0.6267,0.2675,0.007148
0.7333,0.6267,0.3701,0.006959
0.7333,0.6267,0.4684,0.007008
0.7333,0.6267,0.5612,0.006925
0.7333,0.6267,0.6474,0.006884
0.7333,0.6267,0.7260,0.006746
0.7333,0.6267,0.7961,0.006641
0.7333,0.6267,0.8569,0.006625
0.7333,0.6267,0.9076,0.006550
0.7333,0.6267,0.9477,0.006364
0.7333,0.6267,0.9766,0.006282
0.7333,0.6267,0.9941,0.006107
0.7333,0.6267,1.0000,0.005993
0.7333,0.6800,-1.0000,0.919086
0.7333,0.6800,-0.9941,0.918434
0.7333,0.6800,-0.9766,0.915876
0.7333,0.6800,-0.9477,0.911977
0.7333,0.6800,-0.9076,0.908253
0.7333,0.6800,-0.8569,0.902497
0.7333,0.6800,-0.7961,0.895215
0.7333,0.6800,-0.7260,0.882798
0.7333,0.6800,-0.6474,0.869921
0.7333,0.6800,-0.5612,0.852751
0.7333,0.6800,-0.4684,0.827571
0.7333,0.6800,-0.3701,0.792637
0.7333,0.6800,-0.2675,0.737141
0.7333,0.6800,-0.1618,0.636929
0.7333,0.6800,-0.0541,0.398359
0.7333,0.6800,0.0541,0.003329
0.7333,0.6800,0.1618,0.003256
0.7333,0.6800,0.2675,0.003242
0.7333,0.6800,0.3701,0.003181
0.7333,0.6800,0.4684,0.003127
0.7333,0.6800,0.5612,0.003079
0.7333,0.6800,0.6474,0.002986
0.7333,0.6800,0.7260,0.002918
0.7333,0.6800,0.7961,0.002829
0.7333,0.6800,0.8569,0.002721
0.7333,0.6800,0.9076,0.002616
0.7333,0.6800,0.9477,0.002517
0.7333,0.6800,0.9766,0.002416
0.7333,0.6800,0.9941,0.002330
0.7333,0.6800,1.0000,0.002258
0.7333,0.7333,-1.0000,0.961431
0.7333,0.7333,-0.9941,0.957867
0.7333,0.7333,-0.9766,0.953226
0.7333,0.7333,-0.9477,0.950559
0.7333,0.7333,-0.9076,0.947625
0.7333,0.7333,-0.8569,0.944842
0.7333,0.7333,-0.7961,0.942706
0.7333,0.7333,-0.7260,0.939842
0.7333,0.7333,-0.6474,0.938826
0.7333,0.7333,-0.5612,0.936511
0.7333,0.7333,-0.4684,0.934994
0.7333,0.7333,-0.3701,0.933564
0.7333,0.7333,-0.2675,0.933302
0.7333,0.7333,-0.1618,0.933220
0.7333,0.7333,-0.0541,0.932914
0.7333,0.7333,0.0541,0.932666
0.7333,0.7333,0.1618,0.934044
0.7333,0.7333,0.2675,0.934662
0.7333,0.7333,0.3701,0.934959
0.7333,0.7333,0.4684,0.937258
0.7333,0.7333,0.5612,0.938615
0.7333,0.7333,0.6474,0.941025
0.7333,0.7333,0.7260,0.943486
0.7333,0.7333,0.7961,0.945320
0.7333,0.7333,0.8569,0.947989
0.7333,0.7333,0.9076,0.951566
0.7333,0.7333,0.9477,0.955240
0.7333,0.7333,0.9766,0.958986
0.7333,0.7333,0.9941,0.962573
0.7333,0.7333,1.0000,0.966121
0.7867,0.2000,-1.0000,0.039001
0.7867,0.2000,-0.9941,0.041631
0.7867,0.2000,-0.9766,0.041296
0.7867,0.2000,-0.9477,0.041540
0.7867,0.2000,-0.9076,0.042932
0.7867,0.2000,-0.8569,0.045058
0.7867,0.2000,-0.7961,0.047140
0.7867,0.2000,-0.7260,0.055365
0.7867,0.2000,-0.6474,0.082647
0.7867,0.2000,-0.5612,0.132662
0.7867,0.2000,-0.4684,0.229888
0.7867,0.2000,-0.3701,0.387752
0.7867,0.2000,-0.2675,0.547220
0.7867,0.2000,-0.1618,0.663333
0.7867,0.2000,-0.0541,0.770909
0.7867,0.2000,0.0541,0.747670
0.7867,0.2000,0.1618,0.650316
0.7867,0.2000,0.2675,0.525450
0.7867,0.2000,0.3701,0.312562
0.7867,0.2000,0.4684,0.163375
0.7867,0.2000,0.5612,0.103537
0.7867,0.2000,0.6474,0.072852
0.7867,0.2000,0.7260,0.049436
0.7867,0.2000,0.7961,0.045790
0.7867,0.2000,0.8569,0.042161
0.7867,0.2000,0.9076,0.042753
0.7867,0.2000,0.9477,0.042189
0.7867,0.2000,0.9766,0.042204
0.7867,0.2000,0.9941,0.040326
0.7867,0.2000,1.0000,0.040494
0.7867,0.2533,-1.0000,0.038860
0.7867,0.2533,-0.9941,0.039345
0.7867,0.2533,-0.9766,0.039018
0.7867,0.2533,-0.9477,0.041120
0.7867,0.2533,-0.9076,0.040357
0.7867,0.2533,-0.8569,0.041812
0.7867,0.2533,-0.7961,0.045615
0.7867,0.2533,-0.7260,0.053091
0.7867,0.2533,-0.6474,0.065993
0.7867,0.2533,-0.5612,0.131306
0.7867,0.2533,-0.4684,0.197547
0.7867,0.2533,-0.3701,0.313020
0.7867,0.2533,-0.2675,0.510541
0.7867,0.2533,-0.1618,0.659448
0.7867,0.2533,-0.0541,0.771585
0.7867,0.2533,0.0541,0.689226
0.7867,0.2533,0.1618,0.660860
0.7867,0.2533,0.2675,0.447013
0.7867,0.2533,0.3701,0.304579
0.7867,0.2533,0.4684,0.159638
0.7867,0.2533,0.5612,0.103120
0.7867,0.2533,0.6474,0.051706
0.7867,0.2533,0.7260,0.045532
0.7867,0.2533,0.7961,0.044674
0.7867,0.2533,0.8569,0.041081
0.7867,0.2533,0.9076,0.040708
0.7867,0.2533,0.9477,0.041959
0.7867,0.2533,0.9766,0.040170
0.7867,0.2533,0.9941,0.040477
0.7867,0.2533,1.0000,0.039503
0.7867,0.3067,-1.0000,0.038009
