

alpha,beta,rho,fitted_exponent
0.7333,0.4133,0.9766,0.588086
0.7333,0.4133,0.9941,0.593059
0.7333,0.4133,1.0000,0.597373
0.7333,0.4667,-1.0000,0.585602
0.7333,0.4667,-0.9941,0.581544
0.7333,0.4667,-0.9766,0.576786
0.7333,0.4667,-0.9477,0.571181
0.7333,0.4667,-0.9076,0.564538
0.7333,0.4667,-0.8569,0.556597
0.7333,0.4667,-0.7961,0.546999
0.7333,0.4667,-0.7260,0.531256
0.7333,0.4667,-0.6474,0.500226
0.7333,0.4667,-0.5612,0.453504
0.7333,0.4667,-0.4684,0.373818
0.7333,0.4667,-0.3701,0.247192
0.7333,0.4667,-0.2675,0.151696
0.7333,0.4667,-0.1618,0.232477
0.7333,0.4667,-0.0541,0.504830
0.7333,0.4667,0.0541,0.328849
0.7333,0.4667,0.1618,0.282651
0.7333,0.4667,0.2675,0.340012
0.7333,0.4667,0.3701,0.402093
0.7333,0.4667,0.4684,0.442081
0.7333,0.4667,0.5612,0.474098
0.7333,0.4667,0.6474,0.495314
0.7333,0.4667,0.7260,0.512257
0.7333,0.4667,0.7961,0.526080
0.7333,0.4667,0.8569,0.537553
0.7333,0.4667,0.9076,0.547208
0.7333,0.4667,0.9477,0.555424
0.7333,0.4667,0.9766,0.562482
0.7333,0.4667,0.9941,0.568591
0.7333,0.4667,1.0000,0.573911
0.7333,0.5200,-1.0000,0.542328
0.7333,0.5200,-0.9941,0.536654
0.7333,0.5200,-0.9766,0.530076
0.7333,0.5200,-0.9477,0.522419
0.7333,0.5200,-0.9076,0.513463
0.7333,0.5200,-0.8569,0.499718
0.7333,0.5200,-0.7961,0.483657
0.7333,0.5200,-0.7260,0.457348
0.7333,0.5200,-0.6474,0.395643
0.7333,0.5200,-0.5612,0.303238
0.7333,0.5200,-0.4684,0.211530
0.7333,0.5200,-0.3701,0.114091
0.7333,0.5200,-0.2675,0.071933
0.7333,0.5200,-0.1618,0.207143
0.7333,0.5200,-0.0541,0.457440
0.7333,0.5200,0.0541,0.248888
0.7333,0.5200,0.1618,0.253457
0.7333,0.5200,0.2675,0.282271
0.7333,0.5200,0.3701,0.338465
0.7333,0.5200,0.4684,0.380644
0.7333,0.5200,0.5612,0.411014
0.7333,0.5200,0.6474,0.435331
0.7333,0.5200,0.7260,0.455229
0.7333,0.5200,0.7961,0.471792
0.7333,0.5200,0.8569,0.485768
0.7333,0.5200,0.9076,0.497693
0.7333,0.5200,0.9477,0.507961
0.7333,0.5200,0.9766,0.516866
0.7333,0.5200,0.9941,0.524637
0.7333,0.5200,1.0000,0.531449
0.7333,0.5733,-1.0000,0.450478
0.7333,0.5733,-0.9941,0.437327
0.7333,0.5733,-0.9766,0.416648
0.7333,0.5733,-0.9477,0.395887
0.7333,0.5733,-0.9076,0.351953
0.7333,0.5733,-0.8569,0.294606
0.7333,0.5733,-0.7961,0.230553
0.7333,0.5733,-0.7260,0.172882
0.7333,0.5733,-0.6474,0.105763
0.7333,0.5733,-0.5612,0.035805
0.7333,0.5733,-0.4684,-0.012004
0.7333,0.5733,-0.3701,-0.026864
0.7333,0.5733,-0.2675,0.054513
0.7333,0.5733,-0.1618,0.339399
0.7333,0.5733,-0.0541,0.402175
0.7333,0.5733,0.0541,0.105964
0.7333,0.5733,0.1618,0.147244
0.7333,0.5733,0.2675,0.190443
0.7333,0.5733,0.3701,0.235786
0.7333,0.5733,0.4684,0.272539
0.7333,0.5733,0.5612,0.302979
0.7333,0.5733,0.6474,0.328612
0.7333,0.5733,0.7260,0.350478
0.7333,0.5733,0.7961,0.369325
0.7333,0.5733,0.8569,0.385706
0.7333,0.5733,0.9076,0.400042
0.7333,0.5733,0.9477,0.412655
0.7333,0.5733,0.9766,0.423802
0.7333,0.5733,0.9941,0.433685
0.7333,0.5733,1.0000,0.442470
0.7333,0.6267,-1.0000,-0.076189
0.7333,0.6267,-0.9941,-0.076608
0.7333,0.6267,-0.9766,-0.073446
0.7333,0.6267,-0.9477,-0.068702
0.7333,0.6267,-0.9076,-0.058083
0.7333,0.6267,-0.8569,-0.044867
0.7333,0.6267,-0.7961,-0.008520
0.7333,0.6267,-0.7260,0.047214
0.7333,0.6267,-0.6474,0.121629
0.7333,0.6267,-0.5612,0.209489
0.7333,0.6267,-0.4684,0.391484
0.7333,0.6267,-0.3701,0.557934
0.7333,0.6267,-0.2675,0.583555
0.7333,0.6267,-0.1618,0.496825
0.7333,0.6267,-0.0541,0.303745
0.7333,0.6267,0.0541,0.111226
0.7333,0.6267,0.1618,0.133974
0.7333,0.6267,0.2675,0.154614
0.7333,0.6267,0.3701,0.173402
0.7333,0.6267,0.4684,0.190547
0.7333,0.6267,0.5612,0.206226
0.7333,0.6267,0.6474,0.220587
0.7333,0.6267,0.7260,0.233756
0.7333,0.6267,0.7961,0.245842
0.7333,0.6267,0.8569,0.256937
0.7333,0.6267,0.9076,0.267123
0.7333,0.6267,0.9477,0.276470
0.7333,0.6267,0.9766,0.285041
0.7333,0.6267,0.9941,0.292889
0.7333,0.6267,1.0000,0.300063
0.7333,0.6800,-1.0000,0.889276
0.7333,0.6800,-0.9941,0.884212
0.7333,0.6800,-0.9766,0.878404
0.7333,0.6800,-0.9477,0.871748
0.7333,0.6800,-0.9076,0.864117
0.7333,0.6800,-0.8569,0.855357
0.7333,0.6800,-0.7961,0.845272
0.7333,0.6800,-0.7260,0.833619
0.7333,0.6800,-0.6474,0.820082
0.7333,0.6800,-0.5612,0.804254
0.7333,0.6800,-0.4684,0.785590
0.7333,0.6800,-0.3701,0.763348
0.7333,0.6800,-0.2675,0.736486
0.7333,0.6800,-0.1618,0.703479
0.7333,0.6800,-0.0541,0.661772
0.7333,0.6800,0.0541,0.624818
0.7333,0.6800,0.1618,0.624503
0.7333,0.6800,0.2675,0.624161
0.7333,0.6800,0.3701,0.623793
0.7333,0.6800,0.4684,0.623401
0.7333,0.6800,0.5612,0.622988
0.7333,0.6800,0.6474,0.622556
0.7333,0.6800,0.7260,0.622107
0.7333,0.6800,0.7961,0.621642
0.7333,0.6800,0.8569,0.621164
0.7333,0.6800,0.9076,0.620674
0.7333,0.6800,0.9477,0.620174
0.7333,0.6800,0.9766,0.619664
0.7333,0.6800,0.9941,0.619147
0.7333,0.6800,1.0000,0.618624
0.7333,0.7333,-1.0000,0.992622
0.7333,0.7333,-0.9941,0.991144
0.7333,0.7333,-0.9766,0.989812
0.7333,0.7333,-0.9477,0.988632
0.7333,0.7333,-0.9076,0.987607
0.7333,0.7333,-0.8569,0.986740
0.7333,0.7333,-0.7961,0.986031
0.7333,0.7333,-0.7260,0.985480
0.7333,0.7333,-0.6474,0.985084
0.7333,0.7333,-0.5612,0.984839
0.7333,0.7333,-0.4684,0.984742
0.7333,0.7333,-0.3701,0.984787
0.7333,0.7333,-0.2675,0.984967
0.7333,0.7333,-0.1618,0.985276
0.7333,0.7333,-0.0541,0.985706
0.7333,0.7333,0.0541,0.986250
0.7333,0.7333,0.1618,0.986900
0.7333,0.7333,0.2675,0.987648
0.7333,0.7333,0.3701,0.988486
0.7333,0.7333,0.4684,0.989407
0.7333,0.7333,0.5612,0.990403
0.7333,0.7333,0.6474,0.991466
0.7333,0.7333,0.7260,0.992590
0.7333,0.7333,0.7961,0.993768
0.7333,0.7333,0.8569,0.994993
0.7333,0.7333,0.9076,0.996260
0.7333,0.7333,0.9477,0.997562
0.7333,0.7333,0.9766,0.998895
0.7333,0.7333,0.9941,1.000254
0.7333,0.7333,1.0000,1.001634
0.7867,0.2000,-1.0000,0.646832
0.7867,0.2000,-0.9941,0.645698
0.7867,0.2000,-0.9766,0.644330
0.7867,0.2000,-0.9477,0.642671
0.7867,0.2000,-0.9076,0.640647
0.7867,0.2000,-0.8569,0.638152
0.7867,0.2000,-0.7961,0.635033
0.7867,0.2000,-0.7260,0.631061
0.7867,0.2000,-0.6474,0.625879
0.7867,0.2000,-0.5612,0.616214
0.7867,0.2000,-0.4684,0.588883
0.7867,0.2000,-0.3701,0.516861
0.7867,0.2000,-0.2675,0.374701
0.7867,0.2000,-0.1618,0.312897
0.7867,0.2000,-0.0541,0.646165
0.7867,0.2000,0.0541,0.550951
0.7867,0.2000,0.1618,0.353983
0.7867,0.2000,0.2675,0.441897
0.7867,0.2000,0.3701,0.520427
0.7867,0.2000,0.4684,0.569001
0.7867,0.2000,0.5612,0.590091
0.7867,0.2000,0.6474,0.601431
0.7867,0.2000,0.7260,0.609652
0.7867,0.2000,0.7961,0.616112
0.7867,0.2000,0.8569,0.621316
0.7867,0.2000,0.9076,0.625592
0.7867,0.2000,0.9477,0.629162
0.7867,0.2000,0.9766,0.632181
0.7867,0.2000,0.9941,0.634764
0.7867,0.2000,1.0000,0.636992
0.7867,0.2533,-1.0000,0.643066
0.7867,0.2533,-0.9941,0.641729
0.7867,0.2533,-0.9766,0.640122
0.7867,0.2533,-0.9477,0.638182
0.7867,0.2533,-0.9076,0.635822
0.7867,0.2533,-0.8569,0.632921
0.7867,0.2533,-0.7961,0.629307
0.7867,0.2533,-0.7260,0.624721
0.7867,0.2533,-0.6474,0.618631
0.7867,0.2533,-0.5612,0.603660
0.7867,0.2533,-0.4684,0.580182
0.7867,0.2533,-0.3701,0.493944
0.7867,0.2533,-0.2675,0.357960
0.7867,0.2533,-0.1618,0.300748
0.7867,0.2533,-0.0541,0.631159
0.7867,0.2533,0.0541,0.545732
0.7867,0.2533,0.1618,0.344878
0.7867,0.2533,0.2675,0.432657
0.7867,0.2533,0.3701,0.519274
0.7867,0.2533,0.4684,0.560284
0.7867,0.2533,0.5612,0.581637
0.7867,0.2533,0.6474,0.593931
0.7867,0.2533,0.7260,0.602923
0.7867,0.2533,0.7961,0.610009
0.7867,0.2533,0.8569,0.615729
0.7867,0.2533,0.9076,0.620435
0.7867,0.2533,0.9477,0.624369
0.7867,0.2533,0.9766,0.627699
0.7867,0.2533,0.9941,0.630549
0.7867,0.2533,1.0000,0.633010
0.7867,0.3067,-1.0000,0.638043
0.7867,0.3067,-0.9941,0.636441
0.7867,0.3067,-0.9766,0.634523
0.7867,0.3067,-0.9477,0.632215
0.7867,0.3067,-0.9076,0.629418
0.7867,0.3067,-0.8569,0.625994
0.7867,0.3067,-0.7961,0.621743
0.7867,0.3067,-0.7260,0.616371
0.7867,0.3067,-0.6474,0.609296
0.7867,0.3067,-0.5612,0.593098
0.7867,0.3067,-0.4684,0.557298
0.7867,0.3067,-0.3701,0.466647
0.7867,0.3067,-0.2675,0.343067
0.7867,0.3067,-0.1618,0.292568
0.7867,0.3067,-0.0541,0.616537
0.7867,0.3067,0.0541,0.492788
0.7867,0.3067,0.1618,0.338286
0.7867,0.3067,0.2675,0.425194
0.7867,0.3067,0.3701,0.506857
0.7867,0.3067,0.4684,0.546934
0.7867,0.3067,0.5612,0.571287
0.7867,0.3067,0.6474,0.584270
0.7867,0.3067,0.7260,0.594217
0.7867,0.3067,0.7961,0.602083
0.7867,0.3067,0.8569,0.608449
0.7867,0.3067,0.9076,0.613698
0.7867,0.3067,0.9477,0.618093
0.7867,0.3067,0.9766,0.621818
0.7867,0.3067,0.9941,0.625008
0.7867,0.3067,1.0000,0.627763
0.7867,0.3600,-1.0000,0.631103
0.7867,0.3600,-0.9941,0.629142
0.7867,0.3600,-0.9766,0.626806
0.7867,0.3600,-0.9477,0.624007
0.7867,0.3600,-0.9076,0.620629
0.7867,0.3600,-0.8569,0.616511
0.7867,0.3600,-0.7961,0.611421
0.7867,0.3600,-0.7260,0.605023
0.7867,0.3600,-0.6474,0.595452
0.7867,0.3600,-0.5612,0.580022
0.7867,0.3600,-0.4684,0.537581
0.7867,0.3600,-0.3701,0.450389
0.7867,0.3600,-0.2675,0.317436
0.7867,0.3600,-0.1618,0.294924
0.7867,0.3600,-0.0541,0.586098
0.7867,0.3600,0.0541,0.487315
0.7867,0.3600,0.1618,0.341725
0.7867,0.3600,0.2675,0.416720
0.7867,0.3600,0.3701,0.489874
0.7867,0.3600,0.4684,0.531235
0.7867,0.3600,0.5612,0.556992
0.7867,0.3600,0.6474,0.571455
0.7867,0.3600,0.7260,0.582605
0.7867,0.3600,0.7961,0.591462
0.7867,0.3600,0.8569,0.598656
0.7867,0.3600,0.9076,0.604604
0.7867,0.3600,0.9477,0.609595
0.7867,0.3600,0.9766,0.613833
0.7867,0.3600,0.9941,0.617466
0.7867,0.3600,1.0000,0.620607
0.7867,0.4133,-1.0000,0.621066
0.7867,0.4133,-0.9941,0.618607
0.7867,0.4133,-0.9766,0.615690
0.7867,0.4133,-0.9477,0.612213
0.7867,0.4133,-0.9076,0.608037
0.7867,0.4133,-0.8569,0.602973
0.7867,0.4133,-0.7961,0.596751
0.7867,0.4133,-0.7260,0.588979
0.7867,0.4133,-0.6474,0.577171
0.7867,0.4133,-0.5612,0.543382
0.7867,0.4133,-0.4684,0.499421
0.7867,0.4133,-0.3701,0.407011
0.7867,0.4133,-0.2675,0.266684
0.7867,0.4133,-0.1618,0.286900
0.7867,0.4133,-0.0541,0.566324
0.7867,0.4133,0.0541,0.454953
0.7867,0.4133,0.1618,0.317145
0.7867,0.4133,0.2675,0.392287
0.7867,0.4133,0.3701,0.468012
0.7867,0.4133,0.4684,0.509684
0.7867,0.4133,0.5612,0.533912
0.7867,0.4133,0.6474,0.553814
0.7867,0.4133,0.7260,0.566504
0.7867,0.4133,0.7961,0.576648
0.7867,0.4133,0.8569,0.584928
0.7867,0.4133,0.9076,0.591801
0.7867,0.4133,0.9477,0.597585
0.7867,0.4133,0.9766,0.602509
0.7867,0.4133,0.9941,0.606738
0.7867,0.4133,1.0000,0.610399
0.7867,0.4667,-1.0000,0.605654
0.7867,0.4667,-0.9941,0.602469
0.7867,0.4667,-0.9766,0.598715
0.7867,0.4667,-0.9477,0.594266
0.7867,0.4667,-0.9076,0.588958
0.7867,0.4667,-0.8569,0.582564
0.7867,0.4667,-0.7961,0.574770
0.7867,0.4667,-0.7260,0.563578
0.7867,0.4667,-0.6474,0.544773
0.7867,0.4667,-0.5612,0.515412
0.7867,0.4667,-0.4684,0.442240
0.7867,0.4667,-0.3701,0.328960
0.7867,0.4667,-0.2675,0.217400
0.7867,0.4667,-0.1618,0.228983
0.7867,0.4667,-0.0541,0.532878
0.7867,0.4667,0.0541,0.383930
0.7867,0.4667,0.1618,0.289665
0.7867,0.4667,0.2675,0.362440
0.7867,0.4667,0.3701,0.436928
0.7867,0.4667,0.4684,0.479867
0.7867,0.4667,0.5612,0.509691
0.7867,0.4667,0.6474,0.528351
0.7867,0.4667,0.7260,0.543038
0.7867,0.4667,0.7961,0.554883
0.7867,0.4667,0.8569,0.564620
0.7867,0.4667,0.9076,0.572750
0.7867,0.4667,0.9477,0.579624
0.7867,0.4667,0.9766,0.585497
0.7867,0.4667,0.9941,0.590556
0.7867,0.4667,1.0000,0.594946
0.7867,0.5200,-1.0000,0.579974
0.7867,0.5200,-0.9941,0.575688
0.7867,0.5200,-0.9766,0.570674
0.7867,0.5200,-0.9477,0.564783
0.7867,0.5200,-0.9076,0.557815
0.7867,0.5200,-0.8569,0.549507
0.7867,0.5200,-0.7961,0.539492
0.7867,0.5200,-0.7260,0.523368
0.7867,0.5200,-0.6474,0.492240
0.7867,0.5200,-0.5612,0.444854
0.7867,0.5200,-0.4684,0.351845
0.7867,0.5200,-0.3701,0.236276
0.7867,0.5200,-0.2675,0.140993
0.7867,0.5200,-0.1618,0.230975
0.7867,0.5200,-0.0541,0.500266
0.7867,0.5200,0.0541,0.334153
0.7867,0.5200,0.1618,0.277450
0.7867,0.5200,0.2675,0.330514
0.7867,0.5200,0.3701,0.399114
0.7867,0.5200,0.4684,0.439998
0.7867,0.5200,0.5612,0.467695
0.7867,0.5200,0.6474,0.489257
0.7867,0.5200,0.7260,0.506512
0.7867,0.5200,0.7961,0.520616
0.7867,0.5200,0.8569,0.532337
0.7867,0.5200,0.9076,0.542211
0.7867,0.5200,0.9477,0.550622
0.7867,0.5200,0.9766,0.557850
0.7867,0.5200,0.9941,0.564109
0.7867,0.5200,1.0000,0.569560
0.7867,0.5733,-1.0000,0.532027
0.7867,0.5733,-0.9941,0.526023
0.7867,0.5733,-0.9766,0.519081
0.7867,0.5733,-0.9477,0.511026
0.7867,0.5733,-0.9076,0.501633
0.7867,0.5733,-0.8569,0.487238
0.7867,0.5733,-0.7961,0.462629
0.7867,0.5733,-0.7260,0.429794
0.7867,0.5733,-0.6474,0.367913
0.7867,0.5733,-0.5612,0.284391
0.7867,0.5733,-0.4684,0.185608
0.7867,0.5733,-0.3701,0.092517
0.7867,0.5733,-0.2675,0.047824
0.7867,0.5733,-0.1618,0.257117
0.7867,0.5733,-0.0541,0.455205
0.7867,0.5733,0.0541,0.212910
0.7867,0.5733,0.1618,0.232415
0.7867,0.5733,0.2675,0.273460
0.7867,0.5733,0.3701,0.326871
0.7867,0.5733,0.4684,0.368987
0.7867,0.5733,0.5612,0.399620
0.7867,0.5733,0.6474,0.424271
0.7867,0.5733,0.7260,0.444524
0.7867,0.5733,0.7961,0.461439
0.7867,0.5733,0.8569,0.475751
0.7867,0.5733,0.9076,0.487990
0.7867,0.5733,0.9477,0.498547
0.7867,0.5733,0.9766,0.507717
0.7867,0.5733,0.9941,0.515728
0.7867,0.5733,1.0000,0.522758
0.7867,0.6267,-1.0000,0.420820
0.7867,0.6267,-0.9941,0.401525
0.7867,0.6267,-0.9766,0.374253
0.7867,0.6267,-0.9477,0.327418
0.7867,0.6267,-0.9076,0.275131
0.7867,0.6267,-0.8569,0.220125
0.7867,0.6267,-0.7961,0.168518
0.7867,0.6267,-0.7260,0.101145
0.7867,0.6267,-0.6474,0.036255
0.7867,0.6267,-0.5612,-0.009533
0.7867,0.6267,-0.4684,-0.046548
0.7867,0.6267,-0.3701,-0.036604
0.7867,0.6267,-0.2675,0.072299
0.7867,0.6267,-0.1618,0.363997
0.7867,0.6267,-0.0541,0.390730
0.7867,0.6267,0.0541,0.089162
0.7867,0.6267,0.1618,0.127331
0.7867,0.6267,0.2675,0.173071
0.7867,0.6267,0.3701,0.216300
0.7867,0.6267,0.4684,0.251836
0.7867,0.6267,0.5612,0.281607
0.7867,0.6267,0.6474,0.306912
0.7867,0.6267,0.7260,0.328670
0.7867,0.6267,0.7961,0.347551
0.7867,0.6267,0.8569,0.364055
0.7867,0.6267,0.9076,0.378570
0.7867,0.6267,0.9477,0.391395
0.7867,0.6267,0.9766,0.402771
0.7867,0.6267,0.9941,0.412889
0.7867,0.6267,1.0000,0.421907
0.7867,0.6800,-1.0000,-0.042826
0.7867,0.6800,-0.9941,-0.033341
0.7867,0.6800,-0.9766,-0.021716
0.7867,0.6800,-0.9477,0.012387
0.7867,0.6800,-0.9076,0.064467
0.7867,0.6800,-0.8569,0.126594
0.7867,0.6800,-0.7961,0.181412
0.7867,0.6800,-0.7260,0.218798
0.7867,0.6800,-0.6474,0.328077
0.7867,0.6800,-0.5612,0.510630
0.7867,0.6800,-0.4684,0.624808
0.7867,0.6800,-0.3701,0.627413
0.7867,0.6800,-0.2675,0.570997
0.7867,0.6800,-0.1618,0.471506
0.7867,0.6800,-0.0541,0.298808
0.7867,0.6800,0.0541,0.147793
0.7867,0.6800,0.1618,0.164171
0.7867,0.6800,0.2675,0.179343
0.7867,0.6800,0.3701,0.193408
0.7867,0.6800,0.4684,0.206453
0.7867,0.6800,0.5612,0.218555
0.7867,0.6800,0.6474,0.229783
0.7867,0.6800,0.7260,0.240197
0.7867,0.6800,0.7961,0.249853
0.7867,0.6800,0.8569,0.258798
0.7867,0.6800,0.9076,0.267077
0.7867,0.6800,0.9477,0.274729
0.7867,0.6800,0.9766,0.281789
0.7867,0.6800,0.9941,0.288290
0.7867,0.6800,1.0000,0.294260
0.7867,0.7333,-1.0000,0.881377
0.7867,0.7333,-0.9941,0.876139
0.7867,0.7333,-0.9766,0.870141
0.7867,0.7333,-0.9477,0.863279
0.7867,0.7333,-0.9076,0.855429
0.7867,0.7333,-0.8569,0.846437
0.7867,0.7333,-0.7961,0.836114
0.7867,0.7333,-0.7260,0.824220
0.7867,0.7333,-0.6474,0.810451
0.7867,0.7333,-0.5612,0.794416
0.7867,0.7333,-0.4684,0.775594
0.7867,0.7333,-0.3701,0.753287
0.7867,0.7333,-0.2675,0.726520
0.7867,0.7333,-0.1618,0.693889
0.7867,0.7333,-0.0541,0.653274
0.7867,0.7333,0.0541,0.618847
0.7867,0.7333,0.1618,0.618575
0.7867,0.7333,0.2675,0.618275
0.7867,0.7333,0.3701,0.617947
0.7867,0.7333,0.4684,0.617595
0.7867,0.7333,0.5612,0.617220
0.7867,0.7333,0.6474,0.616825
0.7867,0.7333,0.7260,0.616412
0.7867,0.7333,0.7961,0.615981
0.7867,0.7333,0.8569,0.615536
0.7867,0.7333,0.9076,0.615078
0.7867,0.7333,0.9477,0.614608
0.7867,0.7333,0.9766,0.614129
0.7867,0.7333,0.9941,0.613640
0.7867,0.7333,1.0000,0.613144
0.7867,0.7867,-1.0000,0.994657
0.7867,0.7867,-0.9941,0.993124
0.7867,0.7867,-0.9766,0.991744
0.7867,0.7867,-0.9477,0.990524
0.7867,0.7867,-0.9076,0.989466
0.7867,0.7867,-0.8569,0.988574
0.7867,0.7867,-0.7961,0.987847
0.7867,0.7867,-0.7260,0.987285
0.7867,0.7867,-0.6474,0.986884
0.7867,0.7867,-0.5612,0.986642
0.7867,0.7867,-0.4684,0.986554
0.7867,0.7867,-0.3701,0.986613
0.7867,0.7867,-0.2675,0.986813
0.7867,0.7867,-0.1618,0.987148
0.7867,0.7867,-0.0541,0.987609
0.7867,0.7867,0.0541,0.988188
0.7867,0.7867,0.1618,0.988878
0.7867,0.7867,0.2675,0.989669
0.7867,0.7867,0.3701,0.990555
0.7867,0.7867,0.4684,0.991527
0.7867,0.7867,0.5612,0.992576
0.7867,0.7867,0.6474,0.993696
0.7867,0.7867,0.7260,0.994880
0.7867,0.7867,0.7961,0.996119
0.7867,0.7867,0.8569,0.997408
0.7867,0.7867,0.9076,0.998740
0.7867,0.7867,0.9477,1.000110
0.7867,0.7867,0.9766,1.001512
0.7867,0.7867,0.9941,1.002940
0.7867,0.7867,1.0000,1.004391
0.8400,0.2000,-1.0000,0.648999
0.8400,0.2000,-0.9941,0.647985
0.8400,0.2000,-0.9766,0.646758
0.8400,0.2000,-0.9477,0.645270
0.8400,0.2000,-0.9076,0.643450
0.8400,0.2000,-0.8569,0.641204
0.8400,0.2000,-0.7961,0.638392
0.8400,0.2000,-0.7260,0.634805
0.8400,0.2000,-0.6474,0.630116
0.8400,0.2000,-0.5612,0.616599
0.8400,0.2000,-0.4684,0.595389
0.8400,0.2000,-0.3701,0.522844
0.8400,0.2000,-0.2675,0.406229
0.8400,0.2000,-0.1618,0.332795
0.8400,0.2000,-0.0541,0.662005
0.8400,0.2000,0.0541,0.571813
0.8400,0.2000,0.1618,0.347134
0.8400,0.2000,0.2675,0.448061
0.8400,0.2000,0.3701,0.527223
0.8400,0.2000,0.4684,0.576286
0.8400,0.2000,0.5612,0.596485
0.8400,0.2000,0.6474,0.607054
0.8400,0.2000,0.7260,0.614658
0.8400,0.2000,0.7961,0.620620
0.8400,0.2000,0.8569,0.625414
0.8400,0.2000,0.9076,0.629348
0.8400,0.2000,0.9477,0.632629
0.8400,0.2000,0.9766,0.635401
0.8400,0.2000,0.9941,0.637771
0.8400,0.2000,1.0000,0.639814
0.8400,0.2533,-1.0000,0.645889
0.8400,0.2533,-0.9941,0.644705
0.8400,0.2533,-0.9766,0.643280
0.8400,0.2533,-0.9477,0.641556
0.8400,0.2533,-0.9076,0.639455
0.8400,0.2533,-0.8569,0.636869
0.8400,0.2533,-0.7961,0.633640
0.8400,0.2533,-0.7260,0.629535
0.8400,0.2533,-0.6474,0.624187
0.8400,0.2533,-0.5612,0.614222
0.8400,0.2533,-0.4684,0.586970
0.8400,0.2533,-0.3701,0.516599
0.8400,0.2533,-0.2675,0.369671
0.8400,0.2533,-0.1618,0.300517
0.8400,0.2533,-0.0541,0.631260
0.8400,0.2533,0.0541,0.534494
0.8400,0.2533,0.1618,0.363107
0.8400,0.2533,0.2675,0.447269
0.8400,0.2533,0.3701,0.524454
0.8400,0.2533,0.4684,0.568510
0.8400,0.2533,0.5612,0.589408
0.8400,0.2533,0.6474,0.600801
0.8400,0.2533,0.7260,0.609065
0.8400,0.2533,0.7961,0.615559
0.8400,0.2533,0.8569,0.620790
0.8400,0.2533,0.9076,0.625087
0.8400,0.2533,0.9477,0.628674
0.8400,0.2533,0.9766,0.631708
0.8400,0.2533,0.9941,0.634302
0.8400,0.2533,1.0000,0.636540
0.8400,0.3067,-1.0000,0.641848
0.8400,0.3067,-0.9941,0.640448
0.8400,0.3067,-0.9766,0.638768
0.8400,0.3067,-0.9477,0.636743
0.8400,0.3067,-0.9076,0.634285
0.8400,0.3067,-0.8569,0.631268
0.8400,0.3067,-0.7961,0.627515
0.8400,0.3067,-0.7260,0.622759
0.8400,0.3067,-0.6474,0.616459
0.8400,0.3067,-0.5612,0.601275
0.8400,0.3067,-0.4684,0.578339
0.8400,0.3067,-0.3701,0.492909
0.8400,0.3067,-0.2675,0.354016
0.8400,0.3067,-0.1618,0.299317
0.8400,0.3067,-0.0541,0.644257
0.8400,0.3067,0.0541,0.522064
0.8400,0.3067,0.1618,0.344909
0.8400,0.3067,0.2675,0.433848
0.8400,0.3067,0.3701,0.517959
0.8400,0.3067,0.4684,0.559205
0.8400,0.3067,0.5612,0.580524
0.8400,0.3067,0.6474,0.592915
0.8400,0.3067,0.7260,0.601984
0.8400,0.3067,0.7961,0.609132
0.8400,0.3067,0.8569,0.614902
0.8400,0.3067,0.9076,0.619650
0.8400,0.3067,0.9477,0.623618
0.8400,0.3067,0.9766,0.626977
0.8400,0.3067,0.9941,0.629850
0.8400,0.3067,1.0000,0.632330
0.8400,0.3600,-1.0000,0.636443
0.8400,0.3600,-0.9941,0.634759
0.8400,0.3600,-0.9766,0.632746
0.8400,0.3600,-0.9477,0.630330
0.8400,0.3600,-0.9076,0.627406
0.8400,0.3600,-0.8569,0.623833
0.8400,0.3600,-0.7961,0.619403
0.8400,0.3600,-0.7260,0.613815
0.8400,0.3600,-0.6474,0.606039
0.8400,0.3600,-0.5612,0.589975
0.8400,0.3600,-0.4684,0.558587
0.8400,0.3600,-0.3701,0.463115
0.8400,0.3600,-0.2675,0.338989
0.8400,0.3600,-0.1618,0.290288
0.8400,0.3600,-0.0541,0.609436
0.8400,0.3600,0.0541,0.512294
0.8400,0.3600,0.1618,0.347335
0.8400,0.3600,0.2675,0.422112
0.8400,0.3600,0.3701,0.504981
0.8400,0.3600,0.4684,0.545092
0.8400,0.3600,0.5612,0.569587
0.8400,0.3600,0.6474,0.582723
0.8400,0.3600,0.7260,0.592792
0.8400,0.3600,0.7961,0.600756
0.8400,0.3600,0.8569,0.607203
0.8400,0.3600,0.9076,0.612520
0.8400,0.3600,0.9477,0.616971
0.8400,0.3600,0.9766,0.620743
0.8400,0.3600,0.9941,0.623973
0.8400,0.3600,1.0000,0.626762
0.8400,0.4133,-1.0000,0.628944
0.8400,0.4133,-0.9941,0.626876
0.8400,0.4133,-0.9766,0.624416
0.8400,0.4133,-0.9477,0.621475
0.8400,0.4133,-0.9076,0.617931
0.8400,0.4133,-0.8569,0.613619
0.8400,0.4133,-0.7961,0.608299
0.8400,0.4133,-0.7260,0.601622
0.8400,0.4133,-0.6474,0.591280
0.8400,0.4133,-0.5612,0.571823
0.8400,0.4133,-0.4684,0.531698
0.8400,0.4133,-0.3701,0.449419
0.8400,0.4133,-0.2675,0.316030
0.8400,0.4133,-0.1618,0.278554
0.8400,0.4133,-0.0541,0.575956
0.8400,0.4133,0.0541,0.481885
0.8400,0.4133,0.1618,0.330988
0.8400,0.4133,0.2675,0.408829
