alpha,beta,rho,fitted_exponent
0.6800,0.2000,-0.4684,0.810285
0.6800,0.2000,-0.3701,0.840001
0.6800,0.2000,-0.2675,0.864317
0.6800,0.2000,-0.1618,0.875902
0.6800,0.2000,-0.0541,0.806480
0.6800,0.2000,0.0541,0.736836
0.6800,0.2000,0.1618,0.843509
0.6800,0.2000,0.2675,0.845483
0.6800,0.2000,0.3701,0.824812
0.6800,0.2000,0.4684,0.797569
0.6800,0.2000,0.5612,0.769104
0.6800,0.2000,0.6474,0.741420
0.6800,0.2000,0.7260,0.712574
0.6800,0.2000,0.7961,0.690168
0.6800,0.2000,0.8569,0.663483
0.6800,0.2000,0.9076,0.642849
0.6800,0.2000,0.9477,0.622405
0.6800,0.2000,0.9766,0.604856
0.6800,0.2000,0.9941,0.590311
0.6800,0.2000,1.0000,0.573107
0.6800,0.2533,-1.0000,0.572127
0.6800,0.2533,-0.9941,0.588135
0.6800,0.2533,-0.9766,0.603851
0.6800,0.2533,-0.9477,0.622484
0.6800,0.2533,-0.9076,0.641149
0.6800,0.2533,-0.8569,0.664216
0.6800,0.2533,-0.7961,0.689491
0.6800,0.2533,-0.7260,0.715613
0.6800,0.2533,-0.6474,0.742885
0.6800,0.2533,-0.5612,0.771436
0.6800,0.2533,-0.4684,0.802410
0.6800,0.2533,-0.3701,0.832325
0.6800,0.2533,-0.2675,0.856366
0.6800,0.2533,-0.1618,0.862828
0.6800,0.2533,-0.0541,0.777238
0.6800,0.2533,0.0541,0.709363
0.6800,0.2533,0.1618,0.828331
0.6800,0.2533,0.2675,0.834387
0.6800,0.2533,0.3701,0.816369
0.6800,0.2533,0.4684,0.790403
0.6800,0.2533,0.5612,0.763483
0.6800,0.2533,0.6474,0.736236
0.6800,0.2533,0.7260,0.709531
0.6800,0.2533,0.7961,0.683681
0.6800,0.2533,0.8569,0.661234
0.6800,0.2533,0.9076,0.639192
0.6800,0.2533,0.9477,0.619868
0.6800,0.2533,0.9766,0.602286
0.6800,0.2533,0.9941,0.586893
0.6800,0.2533,1.0000,0.570431
0.6800,0.3067,-1.0000,0.568164
0.6800,0.3067,-0.9941,0.584311
0.6800,0.3067,-0.9766,0.599818
0.6800,0.3067,-0.9477,0.615817
0.6800,0.3067,-0.9076,0.636016
0.6800,0.3067,-0.8569,0.658432
0.6800,0.3067,-0.7961,0.683463
0.6800,0.3067,-0.7260,0.710415
0.6800,0.3067,-0.6474,0.734103
0.6800,0.3067,-0.5612,0.764809
0.6800,0.3067,-0.4684,0.794695
0.6800,0.3067,-0.3701,0.819957
0.6800,0.3067,-0.2675,0.842500
0.6800,0.3067,-0.1618,0.843030
0.6800,0.3067,-0.0541,0.739332
0.6800,0.3067,0.0541,0.674278
0.6800,0.3067,0.1618,0.808317
0.6800,0.3067,0.2675,0.818920
0.6800,0.3067,0.3701,0.806449
0.6800,0.3067,0.4684,0.782572
0.6800,0.3067,0.5612,0.756858
0.6800,0.3067,0.6474,0.729382
0.6800,0.3067,0.7260,0.703335
0.6800,0.3067,0.7961,0.678197
0.6800,0.3067,0.8569,0.655911
0.6800,0.3067,0.9076,0.633619
0.6800,0.3067,0.9477,0.614769
0.6800,0.3067,0.9766,0.597722
0.6800,0.3067,0.9941,0.582644
0.6800,0.3067,1.0000,0.568921
0.6800,0.3600,-1.0000,0.563427
0.6800,0.3600,-0.9941,0.575036
0.6800,0.3600,-0.9766,0.591769
0.6800,0.3600,-0.9477,0.608826
0.6800,0.3600,-0.9076,0.629176
0.6800,0.3600,-0.8569,0.649474
0.6800,0.3600,-0.7961,0.675180
0.6800,0.3600,-0.7260,0.698757
0.6800,0.3600,-0.6474,0.723764
0.6800,0.3600,-0.5612,0.750083
0.6800,0.3600,-0.4684,0.779576
0.6800,0.3600,-0.3701,0.804938
0.6800,0.3600,-0.2675,0.820650
0.6800,0.3600,-0.1618,0.812483
0.6800,0.3600,-0.0541,0.687015
0.6800,0.3600,0.0541,0.627222
0.6800,0.3600,0.1618,0.777764
0.6800,0.3600,0.2675,0.797591
0.6800,0.3600,0.3701,0.788643
0.6800,0.3600,0.4684,0.767727
0.6800,0.3600,0.5612,0.743377
0.6800,0.3600,0.6474,0.717599
0.6800,0.3600,0.7260,0.693715
0.6800,0.3600,0.7961,0.670394
0.6800,0.3600,0.8569,0.648647
0.6800,0.3600,0.9076,0.625722
0.6800,0.3600,0.9477,0.608695
0.6800,0.3600,0.9766,0.591443
0.6800,0.3600,0.9941,0.576219
0.6800,0.3600,1.0000,0.562220
0.6800,0.4133,-1.0000,0.550538
0.6800,0.4133,-0.9941,0.564173
0.6800,0.4133,-0.9766,0.578310
0.6800,0.4133,-0.9477,0.597548
0.6800,0.4133,-0.9076,0.615166
0.6800,0.4133,-0.8569,0.635945
0.6800,0.4133,-0.7961,0.660121
0.6800,0.4133,-0.7260,0.680915
0.6800,0.4133,-0.6474,0.703980
0.6800,0.4133,-0.5612,0.731437
0.6800,0.4133,-0.4684,0.756796
0.6800,0.4133,-0.3701,0.775735
0.6800,0.4133,-0.2675,0.783847
0.6800,0.4133,-0.1618,0.763792
0.6800,0.4133,-0.0541,0.609958
0.6800,0.4133,0.0541,0.558865
0.6800,0.4133,0.1618,0.730990
0.6800,0.4133,0.2675,0.764658
0.6800,0.4133,0.3701,0.760462
0.6800,0.4133,0.4684,0.743928
0.6800,0.4133,0.5612,0.723725
0.6800,0.4133,0.6474,0.699842
0.6800,0.4133,0.7260,0.678504
0.6800,0.4133,0.7961,0.655831
0.6800,0.4133,0.8569,0.633655
0.6800,0.4133,0.9076,0.615281
0.6800,0.4133,0.9477,0.595712
0.6800,0.4133,0.9766,0.579561
0.6800,0.4133,0.9941,0.565102
0.6800,0.4133,1.0000,0.549271
0.6800,0.4667,-1.0000,0.528422
0.6800,0.4667,-0.9941,0.541515
0.6800,0.4667,-0.9766,0.554971
0.6800,0.4667,-0.9477,0.569504
0.6800,0.4667,-0.9076,0.586818
0.6800,0.4667,-0.8569,0.605805
0.6800,0.4667,-0.7961,0.625509
0.6800,0.4667,-0.7260,0.647384
0.6800,0.4667,-0.6474,0.665968
0.6800,0.4667,-0.5612,0.688905
0.6800,0.4667,-0.4684,0.708770
0.6800,0.4667,-0.3701,0.718014
0.6800,0.4667,-0.2675,0.715320
0.6800,0.4667,-0.1618,0.673314
0.6800,0.4667,-0.0541,0.485225
0.6800,0.4667,0.0541,0.447971
0.6800,0.4667,0.1618,0.640048
0.6800,0.4667,0.2675,0.688442
0.6800,0.4667,0.3701,0.695112
0.6800,0.4667,0.4684,0.688077
0.6800,0.4667,0.5612,0.671658
0.6800,0.4667,0.6474,0.651793
0.6800,0.4667,0.7260,0.632902
0.6800,0.4667,0.7961,0.612436
0.6800,0.4667,0.8569,0.587515
0.6800,0.4667,0.9076,0.567112
0.6800,0.4667,0.9477,0.548248
0.6800,0.4667,0.9766,0.532377
0.6800,0.4667,0.9941,0.511015
0.6800,0.4667,1.0000,0.496819
0.6800,0.5200,-1.0000,0.434045
0.6800,0.5200,-0.9941,0.476324
0.6800,0.5200,-0.9766,0.541048
0.6800,0.5200,-0.9477,0.593499
0.6800,0.5200,-0.9076,0.657430
0.6800,0.5200,-0.8569,0.701078
0.6800,0.5200,-0.7961,0.747518
0.6800,0.5200,-0.7260,0.769819
0.6800,0.5200,-0.6474,0.773197
0.6800,0.5200,-0.5612,0.782211
0.6800,0.5200,-0.4684,0.764201
0.6800,0.5200,-0.3701,0.747563
0.6800,0.5200,-0.2675,0.706569
0.6800,0.5200,-0.1618,0.628063
0.6800,0.5200,-0.0541,0.466582
0.6800,0.5200,0.0541,0.290823
0.6800,0.5200,0.1618,0.298067
0.6800,0.5200,0.2675,0.293420
0.6800,0.5200,0.3701,0.288252
0.6800,0.5200,0.4684,0.288825
0.6800,0.5200,0.5612,0.282190
0.6800,0.5200,0.6474,0.281721
0.6800,0.5200,0.7260,0.278372
0.6800,0.5200,0.7961,0.276141
0.6800,0.5200,0.8569,0.274001
0.6800,0.5200,0.9076,0.275152
0.6800,0.5200,0.9477,0.274225
0.6800,0.5200,0.9766,0.271833
0.6800,0.5200,0.9941,0.273035
0.6800,0.5200,1.0000,0.271594
0.6800,0.5733,-1.0000,0.900588
0.6800,0.5733,-0.9941,0.895581
0.6800,0.5733,-0.9766,0.892756
0.6800,0.5733,-0.9477,0.888479
0.6800,0.5733,-0.9076,0.883418
0.6800,0.5733,-0.8569,0.874495
0.6800,0.5733,-0.7961,0.865960
0.6800,0.5733,-0.7260,0.853798
0.6800,0.5733,-0.6474,0.838416
0.6800,0.5733,-0.5612,0.819567
0.6800,0.5733,-0.4684,0.793176
0.6800,0.5733,-0.3701,0.757393
0.6800,0.5733,-0.2675,0.705041
0.6800,0.5733,-0.1618,0.619804
0.6800,0.5733,-0.0541,0.453377
0.6800,0.5733,0.0541,0.266031
0.6800,0.5733,0.1618,0.263087
0.6800,0.5733,0.2675,0.263503
0.6800,0.5733,0.3701,0.260077
0.6800,0.5733,0.4684,0.258870
0.6800,0.5733,0.5612,0.257936
0.6800,0.5733,0.6474,0.257001
0.6800,0.5733,0.7260,0.254225
0.6800,0.5733,0.7961,0.252541
0.6800,0.5733,0.8569,0.250488
0.6800,0.5733,0.9076,0.248907
0.6800,0.5733,0.9477,0.248682
0.6800,0.5733,0.9766,0.247113
0.6800,0.5733,0.9941,0.247220
0.6800,0.5733,1.0000,0.244109
0.6800,0.6267,-1.0000,0.841176
0.6800,0.6267,-0.9941,0.839584
0.6800,0.6267,-0.9766,0.837005
0.6800,0.6267,-0.9477,0.831069
0.6800,0.6267,-0.9076,0.824848
0.6800,0.6267,-0.8569,0.816973
0.6800,0.6267,-0.7961,0.804542
0.6800,0.6267,-0.7260,0.789840
0.6800,0.6267,-0.6474,0.770726
0.6800,0.6267,-0.5612,0.747460
0.6800,0.6267,-0.4684,0.715311
0.6800,0.6267,-0.3701,0.673682
0.6800,0.6267,-0.2675,0.611868
0.6800,0.6267,-0.1618,0.518767
0.6800,0.6267,-0.0541,0.347080
0.6800,0.6267,0.0541,0.180809
0.6800,0.6267,0.1618,0.180074
0.6800,0.6267,0.2675,0.176638
0.6800,0.6267,0.3701,0.173688
0.6800,0.6267,0.4684,0.172074
0.6800,0.6267,0.5612,0.167332
0.6800,0.6267,0.6474,0.166374
0.6800,0.6267,0.7260,0.162125
0.6800,0.6267,0.7961,0.157973
0.6800,0.6267,0.8569,0.156508
0.6800,0.6267,0.9076,0.152183
0.6800,0.6267,0.9477,0.147214
0.6800,0.6267,0.9766,0.144079
0.6800,0.6267,0.9941,0.138372
0.6800,0.6267,1.0000,0.133717
0.6800,0.6800,-1.0000,0.948849
0.6800,0.6800,-0.9941,0.946632
0.6800,0.6800,-0.9766,0.944427
0.6800,0.6800,-0.9477,0.943162
0.6800,0.6800,-0.9076,0.940924
0.6800,0.6800,-0.8569,0.940265
0.6800,0.6800,-0.7961,0.939343
0.6800,0.6800,-0.7260,0.939576
0.6800,0.6800,-0.6474,0.939394
0.6800,0.6800,-0.5612,0.939301
0.6800,0.6800,-0.4684,0.939568
0.6800,0.6800,-0.3701,0.939930
0.6800,0.6800,-0.2675,0.940720
0.6800,0.6800,-0.1618,0.941722
0.6800,0.6800,-0.0541,0.942996
0.6800,0.6800,0.0541,0.944172
0.6800,0.6800,0.1618,0.945235
0.6800,0.6800,0.2675,0.946727
0.6800,0.6800,0.3701,0.947957
0.6800,0.6800,0.4684,0.949910
0.6800,0.6800,0.5612,0.951438
0.6800,0.6800,0.6474,0.953336
0.6800,0.6800,0.7260,0.955039
0.6800,0.6800,0.7961,0.956608
0.6800,0.6800,0.8569,0.958864
0.6800,0.6800,0.9076,0.960767
0.6800,0.6800,0.9477,0.963318
0.6800,0.6800,0.9766,0.965544
0.6800,0.6800,0.9941,0.967888
0.6800,0.6800,1.0000,0.970496
0.7333,0.2000,-1.0000,0.577722
0.7333,0.2000,-0.9941,0.591816
0.7333,0.2000,-0.9766,0.608986
0.7333,0.2000,-0.9477,0.626770
0.7333,0.2000,-0.9076,0.646804
0.7333,0.2000,-0.8569,0.669601
0.7333,0.2000,-0.7961,0.693364
0.7333,0.2000,-0.7260,0.723147
0.7333,0.2000,-0.6474,0.752453
0.7333,0.2000,-0.5612,0.781390
0.7333,0.2000,-0.4684,0.815038
0.7333,0.2000,-0.3701,0.844677
0.7333,0.2000,-0.2675,0.872220
0.7333,0.2000,-0.1618,0.887278
0.7333,0.2000,-0.0541,0.827267
0.7333,0.2000,0.0541,0.760044
0.7333,0.2000,0.1618,0.856215
0.7333,0.2000,0.2675,0.852906
0.7333,0.2000,0.3701,0.830858
0.7333,0.2000,0.4684,0.803009
0.7333,0.2000,0.5612,0.774260
0.7333,0.2000,0.6474,0.744838
0.7333,0.2000,0.7260,0.716980
0.7333,0.2000,0.7961,0.691981
0.7333,0.2000,0.8569,0.666678
0.7333,0.2000,0.9076,0.646373
0.7333,0.2000,0.9477,0.626510
0.7333,0.2000,0.9766,0.607565
0.7333,0.2000,0.9941,0.592503
0.7333,0.2000,1.0000,0.577005
0.7333,0.2533,-1.0000,0.574625
0.7333,0.2533,-0.9941,0.588522
0.7333,0.2533,-0.9766,0.605860
0.7333,0.2533,-0.9477,0.624218
0.7333,0.2533,-0.9076,0.646276
0.7333,0.2533,-0.8569,0.667696
0.7333,0.2533,-0.7961,0.692261
0.7333,0.2533,-0.7260,0.718438
0.7333,0.2533,-0.6474,0.746944
0.7333,0.2533,-0.5612,0.777336
0.7333,0.2533,-0.4684,0.807682
0.7333,0.2533,-0.3701,0.838472
0.7333,0.2533,-0.2675,0.865518
0.7333,0.2533,-0.1618,0.876321
0.7333,0.2533,-0.0541,0.803078
0.7333,0.2533,0.0541,0.738010
0.7333,0.2533,0.1618,0.845353
0.7333,0.2533,0.2675,0.844666
0.7333,0.2533,0.3701,0.826211
0.7333,0.2533,0.4684,0.797565
0.7333,0.2533,0.5612,0.768399
0.7333,0.2533,0.6474,0.740149
0.7333,0.2533,0.7260,0.714123
0.7333,0.2533,0.7961,0.690651
0.7333,0.2533,0.8569,0.665157
0.7333,0.2533,0.9076,0.642182
0.7333,0.2533,0.9477,0.622214
0.7333,0.2533,0.9766,0.606322
0.7333,0.2533,0.9941,0.588755
0.7333,0.2533,1.0000,0.572722
0.7333,0.3067,-1.0000,0.572057
0.7333,0.3067,-0.9941,0.585649
0.7333,0.3067,-0.9766,0.602630
0.7333,0.3067,-0.9477,0.621545
0.7333,0.3067,-0.9076,0.640654
0.7333,0.3067,-0.8569,0.661798
0.7333,0.3067,-0.7961,0.687715
0.7333,0.3067,-0.7260,0.715561
0.7333,0.3067,-0.6474,0.742397
0.7333,0.3067,-0.5612,0.771528
0.7333,0.3067,-0.4684,0.801300
0.7333,0.3067,-0.3701,0.831853
0.7333,0.3067,-0.2675,0.854592
0.7333,0.3067,-0.1618,0.860214
0.7333,0.3067,-0.0541,0.774070
0.7333,0.3067,0.0541,0.709101
0.7333,0.3067,0.1618,0.829767
0.7333,0.3067,0.2675,0.834009
0.7333,0.3067,0.3701,0.817219
0.7333,0.3067,0.4684,0.791779
0.7333,0.3067,0.5612,0.764714
0.7333,0.3067,0.6474,0.737059
0.7333,0.3067,0.7260,0.709994
0.7333,0.3067,0.7961,0.683687
0.7333,0.3067,0.8569,0.660855
0.7333,0.3067,0.9076,0.639687
0.7333,0.3067,0.9477,0.620081
0.7333,0.3067,0.9766,0.601431
0.7333,0.3067,0.9941,0.586504
0.7333,0.3067,1.0000,0.572029
0.7333,0.3600,-1.0000,0.565574
0.7333,0.3600,-0.9941,0.580537
0.7333,0.3600,-0.9766,0.598126
0.7333,0.3600,-0.9477,0.616774
0.7333,0.3600,-0.9076,0.634648
0.7333,0.3600,-0.8569,0.658358
0.7333,0.3600,-0.7961,0.680633
0.7333,0.3600,-0.7260,0.708122
0.7333,0.3600,-0.6474,0.732476
0.7333,0.3600,-0.5612,0.762992
0.7333,0.3600,-0.4684,0.793765
0.7333,0.3600,-0.3701,0.819772
0.7333,0.3600,-0.2675,0.839104
0.7333,0.3600,-0.1618,0.839683
0.7333,0.3600,-0.0541,0.733722
0.7333,0.3600,0.0541,0.674160
0.7333,0.3600,0.1618,0.808180
0.7333,0.3600,0.2675,0.818723
0.7333,0.3600,0.3701,0.804606
0.7333,0.3600,0.4684,0.782500
0.7333,0.3600,0.5612,0.756050
0.7333,0.3600,0.6474,0.728230
0.7333,0.3600,0.7260,0.704160
0.7333,0.3600,0.7961,0.678489
0.7333,0.3600,0.8569,0.655131
0.7333,0.3600,0.9076,0.635440
0.7333,0.3600,0.9477,0.613009
0.7333,0.3600,0.9766,0.597610
0.7333,0.3600,0.9941,0.582226
0.7333,0.3600,1.0000,0.567579
0.7333,0.4133,-1.0000,0.559929
0.7333,0.4133,-0.9941,0.576680
0.7333,0.4133,-0.9766,0.591048
0.7333,0.4133,-0.9477,0.607607
0.7333,0.4133,-0.9076,0.628570
0.7333,0.4133,-0.8569,0.649503
0.7333,0.4133,-0.7961,0.671074
0.7333,0.4133,-0.7260,0.696892
0.7333,0.4133,-0.6474,0.721604
0.7333,0.4133,-0.5612,0.749197
0.7333,0.4133,-0.4684,0.778115
0.7333,0.4133,-0.3701,0.801847
0.7333,0.4133,-0.2675,0.816819
0.7333,0.4133,-0.1618,0.805605
0.7333,0.4133,-0.0541,0.676895
0.7333,0.4133,0.0541,0.623122
0.7333,0.4133,0.1618,0.776022
0.7333,0.4133,0.2675,0.796147
0.7333,0.4133,0.3701,0.787006
0.7333,0.4133,0.4684,0.767323
0.7333,0.4133,0.5612,0.742893
0.7333,0.4133,0.6474,0.715399
0.7333,0.4133,0.7260,0.692612
0.7333,0.4133,0.7961,0.668879
0.7333,0.4133,0.8569,0.648336
0.7333,0.4133,0.9076,0.626014
0.7333,0.4133,0.9477,0.607708
0.7333,0.4133,0.9766,0.591752
0.7333,0.4133,0.9941,0.575403
0.7333,0.4133,1.0000,0.561200
0.7333,0.4667,-1.0000,0.547044
0.7333,0.4667,-0.9941,0.561544
0.7333,0.4667,-0.9766,0.577014
0.7333,0.4667,-0.9477,0.595234
0.7333,0.4667,-0.9076,0.612374
0.7333,0.4667,-0.8569,0.632228
0.7333,0.4667,-0.7961,0.655488
0.7333,0.4667,-0.7260,0.677668
0.7333,0.4667,-0.6474,0.700766
0.7333,0.4667,-0.5612,0.727072
0.7333,0.4667,-0.4684,0.751001
0.7333,0.4667,-0.3701,0.767390
0.7333,0.4667,-0.2675,0.776215
0.7333,0.4667,-0.1618,0.752491
0.7333,0.4667,-0.0541,0.593972
0.7333,0.4667,0.0541,0.549158
0.7333,0.4667,0.1618,0.723539
0.7333,0.4667,0.2675,0.757771
0.7333,0.4667,0.3701,0.756156
0.7333,0.4667,0.4684,0.738562
0.7333,0.4667,0.5612,0.720545
0.7333,0.4667,0.6474,0.696562
0.7333,0.4667,0.7260,0.673438
0.7333,0.4667,0.7961,0.650569
0.7333,0.4667,0.8569,0.631017
0.7333,0.4667,0.9076,0.610220
0.7333,0.4667,0.9477,0.590577
0.7333,0.4667,0.9766,0.577000
0.7333,0.4667,0.9941,0.560852
0.7333,0.4667,1.0000,0.547975
0.7333,0.5200,-1.0000,0.523213
0.7333,0.5200,-0.9941,0.535026
0.7333,0.5200,-0.9766,0.548697
0.7333,0.5200,-0.9477,0.564809
0.7333,0.5200,-0.9076,0.579613
0.7333,0.5200,-0.8569,0.598234
0.7333,0.5200,-0.7961,0.616489
0.7333,0.5200,-0.7260,0.634911
0.7333,0.5200,-0.6474,0.651970
0.7333,0.5200,-0.5612,0.673583
0.7333,0.5200,-0.4684,0.688855
0.7333,0.5200,-0.3701,0.695526
0.7333,0.5200,-0.2675,0.683355
0.7333,0.5200,-0.1618,0.633828
0.7333,0.5200,-0.0541,0.445028
0.7333,0.5200,0.0541,0.395353
0.7333,0.5200,0.1618,0.570300
0.7333,0.5200,0.2675,0.615668
0.7333,0.5200,0.3701,0.613863
0.7333,0.5200,0.4684,0.604656
0.7333,0.5200,0.5612,0.564612
0.7333,0.5200,0.6474,0.544621
0.7333,0.5200,0.7260,0.506242
0.7333,0.5200,0.7961,0.486910
0.7333,0.5200,0.8569,0.452517
0.7333,0.5200,0.9076,0.433315
0.7333,0.5200,0.9477,0.403031
0.7333,0.5200,0.9766,0.384105
0.7333,0.5200,0.9941,0.374570
0.7333,0.5200,1.0000,0.360013
0.7333,0.5733,-1.0000,0.754355
0.7333,0.5733,-0.9941,0.780725
0.7333,0.5733,-0.9766,0.799056
0.7333,0.5733,-0.9477,0.819431
0.7333,0.5733,-0.9076,0.839600
0.7333,0.5733,-0.8569,0.851556
0.7333,0.5733,-0.7961,0.852069
0.7333,0.5733,-0.7260,0.846086
0.7333,0.5733,-0.6474,0.838512
0.7333,0.5733,-0.5612,0.823456
0.7333,0.5733,-0.4684,0.800563
0.7333,0.5733,-0.3701,0.766348
0.7333,0.5733,-0.2675,0.716543
0.7333,0.5733,-0.1618,0.634644
0.7333,0.5733,-0.0541,0.470110
0.7333,0.5733,0.0541,0.285944
0.7333,0.5733,0.1618,0.286351
0.7333,0.5733,0.2675,0.282101
0.7333,0.5733,0.3701,0.283280
0.7333,0.5733,0.4684,0.278648
0.7333,0.5733,0.5612,0.278731
0.7333,0.5733,0.6474,0.278637
0.7333,0.5733,0.7260,0.277162
0.7333,0.5733,0.7961,0.276319
0.7333,0.5733,0.8569,0.273614
0.7333,0.5733,0.9076,0.273043
0.7333,0.5733,0.9477,0.273110
0.7333,0.5733,0.9766,0.271379
0.7333,0.5733,0.9941,0.269139
0.7333,0.5733,1.0000,0.270095
0.7333,0.6267,-1.0000,0.899813
0.7333,0.6267,-0.9941,0.899121
0.7333,0.6267,-0.9766,0.894508
0.7333,0.6267,-0.9477,0.888317
0.7333,0.6267,-0.9076,0.881931
0.7333,0.6267,-0.8569,0.874573
0.7333,0.6267,-0.7961,0.864343
0.7333,0.6267,-0.7260,0.851625
0.7333,0.6267,-0.6474,0.835832
0.7333,0.6267,-0.5612,0.817010
0.7333,0.6267,-0.4684,0.790686
0.7333,0.6267,-0.3701,0.754254
0.7333,0.6267,-0.2675,0.701412
0.7333,0.6267,-0.1618,0.616217
0.7333,0.6267,-0.0541,0.449326
0.7333,0.6267,0.0541,0.263116
0.7333,0.6267,0.1618,0.261253
0.7333,0.6267,0.2675,0.258452
0.7333,0.6267,0.3701,0.256526
0.7333,0.6267,0.4684,0.256346
0.7333,0.6267,0.5612,0.252559
0.7333,0.6267,0.6474,0.251171
0.7333,0.6267,0.7260,0.251320
0.7333,0.6267,0.7961,0.248103
0.7333,0.6267,0.8569,0.246906
0.7333,0.6267,0.9076,0.246646
0.7333,0.6267,0.9477,0.243416
0.7333,0.6267,0.9766,0.243186
0.7333,0.6267,0.9941,0.240214
0.7333,0.6267,1.0000,0.239469
0.7333,0.6800,-1.0000,0.814837
0.7333,0.6800,-0.9941,0.814650
0.7333,0.6800,-0.9766,0.811605
0.7333,0.6800,-0.9477,0.806224
0.7333,0.6800,-0.9076,0.800224
0.7333,0.6800,-0.8569,0.791392
0.7333,0.6800,-0.7961,0.779421
0.7333,0.6800,-0.7260,0.764937
0.7333,0.6800,-0.6474,0.746489
0.7333,0.6800,-0.5612,0.721357
0.7333,0.6800,-0.4684,0.688429
0.7333,0.6800,-0.3701,0.642842
0.7333,0.6800,-0.2675,0.579507
0.7333,0.6800,-0.1618,0.485137
0.7333,0.6800,-0.0541,0.314898
0.7333,0.6800,0.0541,0.159568
0.7333,0.6800,0.1618,0.157938
0.7333,0.6800,0.2675,0.155579
0.7333,0.6800,0.3701,0.150992
0.7333,0.6800,0.4684,0.149042
0.7333,0.6800,0.5612,0.144841
0.7333,0.6800,0.6474,0.140603
0.7333,0.6800,0.7260,0.139469
0.7333,0.6800,0.7961,0.134011
0.7333,0.6800,0.8569,0.129442
0.7333,0.6800,0.9076,0.125033
0.7333,0.6800,0.9477,0.117754
0.7333,0.6800,0.9766,0.113230
0.7333,0.6800,0.9941,0.101529
0.7333,0.6800,1.0000,0.091891
0.7333,0.7333,-1.0000,0.949468
0.7333,0.7333,-0.9941,0.947010
0.7333,0.7333,-0.9766,0.944861
0.7333,0.7333,-0.9477,0.943332
0.7333,0.7333,-0.9076,0.941995
0.7333,0.7333,-0.8569,0.940944
0.7333,0.7333,-0.7961,0.940379
0.7333,0.7333,-0.7260,0.939542
0.7333,0.7333,-0.6474,0.939818
0.7333,0.7333,-0.5612,0.939594
0.7333,0.7333,-0.4684,0.940366
0.7333,0.7333,-0.3701,0.940735
0.7333,0.7333,-0.2675,0.941582
0.7333,0.7333,-0.1618,0.942256
0.7333,0.7333,-0.0541,0.943309
0.7333,0.7333,0.0541,0.944430
0.7333,0.7333,0.1618,0.945702
0.7333,0.7333,0.2675,0.946827
0.7333,0.7333,0.3701,0.948646
0.7333,0.7333,0.4684,0.950222
0.7333,0.7333,0.5612,0.951889
0.7333,0.7333,0.6474,0.953487
0.7333,0.7333,0.7260,0.955770
0.7333,0.7333,0.7961,0.958091
0.7333,0.7333,0.8569,0.959862
0.7333,0.7333,0.9076,0.961526
0.7333,0.7333,0.9477,0.964098
0.7333,0.7333,0.9766,0.966683
0.7333,0.7333,0.9941,0.968954
0.7333,0.7333,1.0000,0.971912
0.7867,0.2000,-1.0000,0.578023
0.7867,0.2000,-0.9941,0.593980
0.7867,0.2000,-0.9766,0.610007
0.7867,0.2000,-0.9477,0.628437
0.7867,0.2000,-0.9076,0.649757
0.7867,0.2000,-0.8569,0.671335
0.7867,0.2000,-0.7961,0.697550
0.7867,0.2000,-0.7260,0.724483
0.7867,0.2000,-0.6474,0.752201
0.7867,0.2000,-0.5612,0.784252
0.7867,0.2000,-0.4684,0.816499
0.7867,0.2000,-0.3701,0.847005
0.7867,0.2000,-0.2675,0.876685
0.7867,0.2000,-0.1618,0.893486
0.7867,0.2000,-0.0541,0.841800
0.7867,0.2000,0.0541,0.777839
0.7867,0.2000,0.1618,0.864361
0.7867,0.2000,0.2675,0.859828
0.7867,0.2000,0.3701,0.835318
0.7867,0.2000,0.4684,0.807045
0.7867,0.2000,0.5612,0.775850
0.7867,0.2000,0.6474,0.745978
0.7867,0.2000,0.7260,0.720450
0.7867,0.2000,0.7961,0.693369
0.7867,0.2000,0.8569,0.670216
0.7867,0.2000,0.9076,0.648308
0.7867,0.2000,0.9477,0.627271
0.7867,0.2000,0.9766,0.609368
0.7867,0.2000,0.9941,0.590652
0.7867,0.2000,1.0000,0.576523
0.7867,0.2533,-1.0000,0.576575
0.7867,0.2533,-0.9941,0.590342
0.7867,0.2533,-0.9766,0.608382
0.7867,0.2533,-0.9477,0.625709
0.7867,0.2533,-0.9076,0.645599
0.7867,0.2533,-0.8569,0.668261
0.7867,0.2533,-0.7961,0.695976
0.7867,0.2533,-0.7260,0.721418
0.7867,0.2533,-0.6474,0.748996
0.7867,0.2533,-0.5612,0.781062
0.7867,0.2533,-0.4684,0.812092
0.7867,0.2533,-0.3701,0.843246
0.7867,0.2533,-0.2675,0.872221
0.7867,0.2533,-0.1618,0.885366
0.7867,0.2533,-0.0541,0.822354
0.7867,0.2533,0.0541,0.759977
0.7867,0.2533,0.1618,0.857085
0.7867,0.2533,0.2675,0.853101
0.7867,0.2533,0.3701,0.831188
0.7867,0.2533,0.4684,0.803286
0.7867,0.2533,0.5612,0.772247
0.7867,0.2533,0.6474,0.743764
0.7867,0.2533,0.7260,0.716795
0.7867,0.2533,0.7961,0.692025
0.7867,0.2533,0.8569,0.666782
0.7867,0.2533,0.9076,0.642745
0.7867,0.2533,0.9477,0.624930
0.7867,0.2533,0.9766,0.607077
0.7867,0.2533,0.9941,0.589736
0.7867,0.2533,1.0000,0.575609
0.7867,0.3067,-1.0000,0.572773
0.7867,0.3067,-0.9941,0.589221
