alpha,beta,rho,fitted_exponent
0.8400,0.2533,0.9941,0.991218
0.8400,0.2533,1.0000,0.991960
0.8400,0.3067,-1.0000,1.001418
0.8400,0.3067,-0.9941,1.001557
0.8400,0.3067,-0.9766,1.001732
0.8400,0.3067,-0.9477,1.001933
0.8400,0.3067,-0.9076,1.002070
0.8400,0.3067,-0.8569,1.002166
0.8400,0.3067,-0.7961,1.002367
0.8400,0.3067,-0.7260,1.002517
0.8400,0.3067,-0.6474,1.002790
0.8400,0.3067,-0.5612,1.003089
0.8400,0.3067,-0.4684,1.003550
0.8400,0.3067,-0.3701,1.004216
0.8400,0.3067,-0.2675,1.005289
0.8400,0.3067,-0.1618,1.007734
0.8400,0.3067,-0.0541,1.020268
0.8400,0.3067,0.0541,0.814564
0.8400,0.3067,0.1618,0.924577
0.8400,0.3067,0.2675,0.951941
0.8400,0.3067,0.3701,0.964276
0.8400,0.3067,0.4684,0.971323
0.8400,0.3067,0.5612,0.976278
0.8400,0.3067,0.6474,0.979756
0.8400,0.3067,0.7260,0.982331
0.8400,0.3067,0.7961,0.984316
0.8400,0.3067,0.8569,0.985892
0.8400,0.3067,0.9076,0.987004
0.8400,0.3067,0.9477,0.988076
0.8400,0.3067,0.9766,0.989578
0.8400,0.3067,0.9941,0.990246
0.8400,0.3067,1.0000,0.991096
0.8400,0.3600,-1.0000,1.001453
0.8400,0.3600,-0.9941,1.001549
0.8400,0.3600,-0.9766,1.001850
0.8400,0.3600,-0.9477,1.001984
0.8400,0.3600,-0.9076,1.002108
0.8400,0.3600,-0.8569,1.002264
0.8400,0.3600,-0.7961,1.002426
0.8400,0.3600,-0.7260,1.002621
0.8400,0.3600,-0.6474,1.002898
0.8400,0.3600,-0.5612,1.003225
0.8400,0.3600,-0.4684,1.003656
0.8400,0.3600,-0.3701,1.004391
0.8400,0.3600,-0.2675,1.005351
0.8400,0.3600,-0.1618,1.007861
0.8400,0.3600,-0.0541,1.020715
0.8400,0.3600,0.0541,0.805007
0.8400,0.3600,0.1618,0.917611
0.8400,0.3600,0.2675,0.947094
0.8400,0.3600,0.3701,0.961344
0.8400,0.3600,0.4684,0.967963
0.8400,0.3600,0.5612,0.973453
0.8400,0.3600,0.6474,0.977311
0.8400,0.3600,0.7260,0.979645
0.8400,0.3600,0.7961,0.981893
0.8400,0.3600,0.8569,0.983619
0.8400,0.3600,0.9076,0.985764
0.8400,0.3600,0.9477,0.987288
0.8400,0.3600,0.9766,0.988131
0.8400,0.3600,0.9941,0.988956
0.8400,0.3600,1.0000,0.990224
0.8400,0.4133,-1.0000,1.001506
0.8400,0.4133,-0.9941,1.001629
0.8400,0.4133,-0.9766,1.001913
0.8400,0.4133,-0.9477,1.002013
0.8400,0.4133,-0.9076,1.002171
0.8400,0.4133,-0.8569,1.002359
0.8400,0.4133,-0.7961,1.002546
0.8400,0.4133,-0.7260,1.002729
0.8400,0.4133,-0.6474,1.002959
0.8400,0.4133,-0.5612,1.003396
0.8400,0.4133,-0.4684,1.003813
0.8400,0.4133,-0.3701,1.004523
0.8400,0.4133,-0.2675,1.005592
0.8400,0.4133,-0.1618,1.008196
0.8400,0.4133,-0.0541,1.021005
0.8400,0.4133,0.0541,0.788159
0.8400,0.4133,0.1618,0.910458
0.8400,0.4133,0.2675,0.940556
0.8400,0.4133,0.3701,0.955524
0.8400,0.4133,0.4684,0.964856
0.8400,0.4133,0.5612,0.970057
0.8400,0.4133,0.6474,0.974474
0.8400,0.4133,0.7260,0.977121
0.8400,0.4133,0.7961,0.980114
0.8400,0.4133,0.8569,0.982434
0.8400,0.4133,0.9076,0.984433
0.8400,0.4133,0.9477,0.986065
0.8400,0.4133,0.9766,0.986979
0.8400,0.4133,0.9941,0.987741
0.8400,0.4133,1.0000,0.988734
0.8400,0.4667,-1.0000,1.001550
0.8400,0.4667,-0.9941,1.001708
0.8400,0.4667,-0.9766,1.001886
0.8400,0.4667,-0.9477,1.002081
0.8400,0.4667,-0.9076,1.002315
0.8400,0.4667,-0.8569,1.002512
0.8400,0.4667,-0.7961,1.002660
0.8400,0.4667,-0.7260,1.002863
0.8400,0.4667,-0.6474,1.003187
0.8400,0.4667,-0.5612,1.003567
0.8400,0.4667,-0.4684,1.004039
0.8400,0.4667,-0.3701,1.004588
0.8400,0.4667,-0.2675,1.005813
0.8400,0.4667,-0.1618,1.008488
0.8400,0.4667,-0.0541,1.021650
0.8400,0.4667,0.0541,0.763875
0.8400,0.4667,0.1618,0.897820
0.8400,0.4667,0.2675,0.933292
0.8400,0.4667,0.3701,0.946192
0.8400,0.4667,0.4684,0.956102
0.8400,0.4667,0.5612,0.963400
0.8400,0.4667,0.6474,0.968548
0.8400,0.4667,0.7260,0.972373
0.8400,0.4667,0.7961,0.975324
0.8400,0.4667,0.8569,0.978107
0.8400,0.4667,0.9076,0.981051
0.8400,0.4667,0.9477,0.982883
0.8400,0.4667,0.9766,0.984473
0.8400,0.4667,0.9941,0.986326
0.8400,0.4667,1.0000,0.986999
0.8400,0.5200,-1.0000,1.001596
0.8400,0.5200,-0.9941,1.001775
0.8400,0.5200,-0.9766,1.002015
0.8400,0.5200,-0.9477,1.002292
0.8400,0.5200,-0.9076,1.002479
0.8400,0.5200,-0.8569,1.002721
0.8400,0.5200,-0.7961,1.002878
0.8400,0.5200,-0.7260,1.003099
0.8400,0.5200,-0.6474,1.003420
0.8400,0.5200,-0.5612,1.003703
0.8400,0.5200,-0.4684,1.004172
0.8400,0.5200,-0.3701,1.004790
0.8400,0.5200,-0.2675,1.006078
0.8400,0.5200,-0.1618,1.009006
0.8400,0.5200,-0.0541,1.022972
0.8400,0.5200,0.0541,0.732709
0.8400,0.5200,0.1618,0.874035
0.8400,0.5200,0.2675,0.909024
0.8400,0.5200,0.3701,0.930281
0.8400,0.5200,0.4684,0.944482
0.8400,0.5200,0.5612,0.953490
0.8400,0.5200,0.6474,0.959870
0.8400,0.5200,0.7260,0.964358
0.8400,0.5200,0.7961,0.967947
0.8400,0.5200,0.8569,0.971653
0.8400,0.5200,0.9076,0.973819
0.8400,0.5200,0.9477,0.976234
0.8400,0.5200,0.9766,0.978464
0.8400,0.5200,0.9941,0.981567
0.8400,0.5200,1.0000,0.983924
0.8400,0.5733,-1.0000,1.001819
0.8400,0.5733,-0.9941,1.001944
0.8400,0.5733,-0.9766,1.002182
0.8400,0.5733,-0.9477,1.002506
0.8400,0.5733,-0.9076,1.002707
0.8400,0.5733,-0.8569,1.002975
0.8400,0.5733,-0.7961,1.003172
0.8400,0.5733,-0.7260,1.003362
0.8400,0.5733,-0.6474,1.003708
0.8400,0.5733,-0.5612,1.004062
0.8400,0.5733,-0.4684,1.004544
0.8400,0.5733,-0.3701,1.005197
0.8400,0.5733,-0.2675,1.006700
0.8400,0.5733,-0.1618,1.009351
0.8400,0.5733,-0.0541,1.023321
0.8400,0.5733,0.0541,0.673946
0.8400,0.5733,0.1618,0.846619
0.8400,0.5733,0.2675,0.899583
0.8400,0.5733,0.3701,0.918477
0.8400,0.5733,0.4684,0.932281
0.8400,0.5733,0.5612,0.943038
0.8400,0.5733,0.6474,0.949084
0.8400,0.5733,0.7260,0.956401
0.8400,0.5733,0.7961,0.963054
0.8400,0.5733,0.8569,0.968152
0.8400,0.5733,0.9076,0.972601
0.8400,0.5733,0.9477,0.974226
0.8400,0.5733,0.9766,0.974100
0.8400,0.5733,0.9941,0.974254
0.8400,0.5733,1.0000,0.977955
0.8400,0.6267,-1.0000,1.001871
0.8400,0.6267,-0.9941,1.002203
0.8400,0.6267,-0.9766,1.002436
0.8400,0.6267,-0.9477,1.002767
0.8400,0.6267,-0.9076,1.003068
0.8400,0.6267,-0.8569,1.003244
0.8400,0.6267,-0.7961,1.003463
0.8400,0.6267,-0.7260,1.003830
0.8400,0.6267,-0.6474,1.004142
0.8400,0.6267,-0.5612,1.004431
0.8400,0.6267,-0.4684,1.004903
0.8400,0.6267,-0.3701,1.005653
0.8400,0.6267,-0.2675,1.007187
0.8400,0.6267,-0.1618,1.010357
0.8400,0.6267,-0.0541,1.026119
0.8400,0.6267,0.0541,0.622316
0.8400,0.6267,0.1618,0.806511
0.8400,0.6267,0.2675,0.862496
0.8400,0.6267,0.3701,0.883589
0.8400,0.6267,0.4684,0.904928
0.8400,0.6267,0.5612,0.919284
0.8400,0.6267,0.6474,0.929591
0.8400,0.6267,0.7260,0.937339
0.8400,0.6267,0.7961,0.947030
0.8400,0.6267,0.8569,0.954743
0.8400,0.6267,0.9076,0.959537
0.8400,0.6267,0.9477,0.964537
0.8400,0.6267,0.9766,0.969130
0.8400,0.6267,0.9941,0.973295
0.8400,0.6267,1.0000,0.974824
0.8400,0.6800,-1.0000,1.002027
0.8400,0.6800,-0.9941,1.002478
0.8400,0.6800,-0.9766,1.002839
0.8400,0.6800,-0.9477,1.003293
0.8400,0.6800,-0.9076,1.003531
0.8400,0.6800,-0.8569,1.003794
0.8400,0.6800,-0.7961,1.004031
0.8400,0.6800,-0.7260,1.004415
0.8400,0.6800,-0.6474,1.004802
0.8400,0.6800,-0.5612,1.005368
0.8400,0.6800,-0.4684,1.005763
0.8400,0.6800,-0.3701,1.006487
0.8400,0.6800,-0.2675,1.007943
0.8400,0.6800,-0.1618,1.012251
0.8400,0.6800,-0.0541,1.032045
0.8400,0.6800,0.0541,0.552818
0.8400,0.6800,0.1618,0.754297
0.8400,0.6800,0.2675,0.824243
0.8400,0.6800,0.3701,0.863826
0.8400,0.6800,0.4684,0.883377
0.8400,0.6800,0.5612,0.900508
0.8400,0.6800,0.6474,0.912897
0.8400,0.6800,0.7260,0.922257
0.8400,0.6800,0.7961,0.931994
0.8400,0.6800,0.8569,0.937667
0.8400,0.6800,0.9076,0.946055
0.8400,0.6800,0.9477,0.952946
0.8400,0.6800,0.9766,0.957535
0.8400,0.6800,0.9941,0.957094
0.8400,0.6800,1.0000,0.959034
0.8400,0.7333,-1.0000,1.002414
0.8400,0.7333,-0.9941,1.003371
0.8400,0.7333,-0.9766,1.003652
0.8400,0.7333,-0.9477,1.003986
0.8400,0.7333,-0.9076,1.004380
0.8400,0.7333,-0.8569,1.004896
0.8400,0.7333,-0.7961,1.005439
0.8400,0.7333,-0.7260,1.005843
0.8400,0.7333,-0.6474,1.006406
0.8400,0.7333,-0.5612,1.007117
0.8400,0.7333,-0.4684,1.007485
0.8400,0.7333,-0.3701,1.008382
0.8400,0.7333,-0.2675,1.011103
0.8400,0.7333,-0.1618,1.015649
0.8400,0.7333,-0.0541,1.040980
0.8400,0.7333,0.0541,0.430156
0.8400,0.7333,0.1618,0.647478
0.8400,0.7333,0.2675,0.729751
0.8400,0.7333,0.3701,0.775659
0.8400,0.7333,0.4684,0.802274
0.8400,0.7333,0.5612,0.827801
0.8400,0.7333,0.6474,0.845067
0.8400,0.7333,0.7260,0.868071
0.8400,0.7333,0.7961,0.888342
0.8400,0.7333,0.8569,0.905514
0.8400,0.7333,0.9076,0.921550
0.8400,0.7333,0.9477,0.922601
0.8400,0.7333,0.9766,0.924170
0.8400,0.7333,0.9941,0.927259
0.8400,0.7333,1.0000,0.939204
0.8400,0.7867,-1.0000,1.004442
0.8400,0.7867,-0.9941,1.005619
0.8400,0.7867,-0.9766,1.006146
0.8400,0.7867,-0.9477,1.006661
0.8400,0.7867,-0.9076,1.007656
0.8400,0.7867,-0.8569,1.008452
0.8400,0.7867,-0.7961,1.009432
0.8400,0.7867,-0.7260,1.009968
0.8400,0.7867,-0.6474,1.010089
0.8400,0.7867,-0.5612,1.010441
0.8400,0.7867,-0.4684,1.011136
0.8400,0.7867,-0.3701,1.014523
0.8400,0.7867,-0.2675,1.018409
0.8400,0.7867,-0.1618,1.027097
0.8400,0.7867,-0.0541,1.077504
0.8400,0.7867,0.0541,0.308533
0.8400,0.7867,0.1618,0.528872
0.8400,0.7867,0.2675,0.633810
0.8400,0.7867,0.3701,0.686584
0.8400,0.7867,0.4684,0.743529
0.8400,0.7867,0.5612,0.774227
0.8400,0.7867,0.6474,0.795063
0.8400,0.7867,0.7260,0.811838
0.8400,0.7867,0.7961,0.835033
0.8400,0.7867,0.8569,0.844649
0.8400,0.7867,0.9076,0.838376
0.8400,0.7867,0.9477,0.864575
0.8400,0.7867,0.9766,0.872270
0.8400,0.7867,0.9941,0.887169
0.8400,0.7867,1.0000,0.864346
0.8400,0.8400,-1.0000,0.884498
0.8400,0.8400,-0.9941,0.887710
0.8400,0.8400,-0.9766,0.887543
0.8400,0.8400,-0.9477,0.887845
0.8400,0.8400,-0.9076,0.888591
0.8400,0.8400,-0.8569,0.887873
0.8400,0.8400,-0.7961,0.888402
0.8400,0.8400,-0.7260,0.887779
0.8400,0.8400,-0.6474,0.889041
0.8400,0.8400,-0.5612,0.891976
0.8400,0.8400,-0.4684,0.891946
0.8400,0.8400,-0.3701,0.891219
0.8400,0.8400,-0.2675,0.892734
0.8400,0.8400,-0.1618,0.890181
0.8400,0.8400,-0.0541,0.890773
0.8400,0.8400,0.0541,0.891335
0.8400,0.8400,0.1618,0.889607
0.8400,0.8400,0.2675,0.888962
0.8400,0.8400,0.3701,0.889303
0.8400,0.8400,0.4684,0.889644
0.8400,0.8400,0.5612,0.890075
0.8400,0.8400,0.6474,0.891553
0.8400,0.8400,0.7260,0.893395
0.8400,0.8400,0.7961,0.895102
0.8400,0.8400,0.8569,0.895406
0.8400,0.8400,0.9076,0.896616
0.8400,0.8400,0.9477,0.894768
0.8400,0.8400,0.9766,0.898948
0.8400,0.8400,0.9941,0.905276
0.8400,0.8400,1.0000,0.903302
0.8933,0.2000,-1.0000,1.001188
0.8933,0.2000,-0.9941,1.001280
0.8933,0.2000,-0.9766,1.001474
0.8933,0.2000,-0.9477,1.001567
0.8933,0.2000,-0.9076,1.001762
0.8933,0.2000,-0.8569,1.001883
0.8933,0.2000,-0.7961,1.001989
0.8933,0.2000,-0.7260,1.002128
0.8933,0.2000,-0.6474,1.002340
0.8933,0.2000,-0.5612,1.002596
0.8933,0.2000,-0.4684,1.002913
0.8933,0.2000,-0.3701,1.003420
0.8933,0.2000,-0.2675,1.004466
0.8933,0.2000,-0.1618,1.006335
0.8933,0.2000,-0.0541,1.016258
0.8933,0.2000,0.0541,0.835483
0.8933,0.2000,0.1618,0.934410
0.8933,0.2000,0.2675,0.958240
0.8933,0.2000,0.3701,0.969504
0.8933,0.2000,0.4684,0.976078
0.8933,0.2000,0.5612,0.979893
0.8933,0.2000,0.6474,0.982443
0.8933,0.2000,0.7260,0.984674
0.8933,0.2000,0.7961,0.986392
0.8933,0.2000,0.8569,0.987719
0.8933,0.2000,0.9076,0.989363
0.8933,0.2000,0.9477,0.990213
0.8933,0.2000,0.9766,0.991338
0.8933,0.2000,0.9941,0.992107
0.8933,0.2000,1.0000,0.992418
0.8933,0.2533,-1.0000,1.001202
0.8933,0.2533,-0.9941,1.001307
0.8933,0.2533,-0.9766,1.001491
0.8933,0.2533,-0.9477,1.001606
0.8933,0.2533,-0.9076,1.001762
0.8933,0.2533,-0.8569,1.001889
0.8933,0.2533,-0.7961,1.001995
0.8933,0.2533,-0.7260,1.002178
0.8933,0.2533,-0.6474,1.002399
0.8933,0.2533,-0.5612,1.002611
0.8933,0.2533,-0.4684,1.002932
0.8933,0.2533,-0.3701,1.003543
0.8933,0.2533,-0.2675,1.004408
0.8933,0.2533,-0.1618,1.006395
0.8933,0.2533,-0.0541,1.016540
0.8933,0.2533,0.0541,0.829272
0.8933,0.2533,0.1618,0.931348
0.8933,0.2533,0.2675,0.955354
0.8933,0.2533,0.3701,0.966746
0.8933,0.2533,0.4684,0.973739
0.8933,0.2533,0.5612,0.978407
0.8933,0.2533,0.6474,0.981161
0.8933,0.2533,0.7260,0.983545
0.8933,0.2533,0.7961,0.985382
0.8933,0.2533,0.8569,0.986840
0.8933,0.2533,0.9076,0.987941
0.8933,0.2533,0.9477,0.989204
0.8933,0.2533,0.9766,0.990190
0.8933,0.2533,0.9941,0.991315
0.8933,0.2533,1.0000,0.992042
0.8933,0.3067,-1.0000,1.001222
0.8933,0.3067,-0.9941,1.001348
0.8933,0.3067,-0.9766,1.001517
0.8933,0.3067,-0.9477,1.001719
0.8933,0.3067,-0.9076,1.001812
0.8933,0.3067,-0.8569,1.001888
0.8933,0.3067,-0.7961,1.002065
0.8933,0.3067,-0.7260,1.002187
0.8933,0.3067,-0.6474,1.002420
0.8933,0.3067,-0.5612,1.002658
0.8933,0.3067,-0.4684,1.003053
0.8933,0.3067,-0.3701,1.003588
0.8933,0.3067,-0.2675,1.004499
0.8933,0.3067,-0.1618,1.006445
0.8933,0.3067,-0.0541,1.016674
0.8933,0.3067,0.0541,0.815571
0.8933,0.3067,0.1618,0.926568
0.8933,0.3067,0.2675,0.953179
0.8933,0.3067,0.3701,0.965087
0.8933,0.3067,0.4684,0.971951
0.8933,0.3067,0.5612,0.976781
0.8933,0.3067,0.6474,0.980170
0.8933,0.3067,0.7260,0.982679
0.8933,0.3067,0.7961,0.984612
0.8933,0.3067,0.8569,0.986147
0.8933,0.3067,0.9076,0.987647
0.8933,0.3067,0.9477,0.988666
0.8933,0.3067,0.9766,0.989741
0.8933,0.3067,0.9941,0.990390
0.8933,0.3067,1.0000,0.991219
0.8933,0.3600,-1.0000,1.001234
0.8933,0.3600,-0.9941,1.001348
0.8933,0.3600,-0.9766,1.001587
0.8933,0.3600,-0.9477,1.001723
0.8933,0.3600,-0.9076,1.001833
0.8933,0.3600,-0.8569,1.001961
0.8933,0.3600,-0.7961,1.002095
0.8933,0.3600,-0.7260,1.002245
0.8933,0.3600,-0.6474,1.002475
0.8933,0.3600,-0.5612,1.002752
0.8933,0.3600,-0.4684,1.003087
0.8933,0.3600,-0.3701,1.003685
0.8933,0.3600,-0.2675,1.004545
0.8933,0.3600,-0.1618,1.006413
0.8933,0.3600,-0.0541,1.016324
0.8933,0.3600,0.0541,0.810175
0.8933,0.3600,0.1618,0.920281
0.8933,0.3600,0.2675,0.948707
0.8933,0.3600,0.3701,0.962392
0.8933,0.3600,0.4684,0.969751
0.8933,0.3600,0.5612,0.974941
0.8933,0.3600,0.6474,0.978548
0.8933,0.3600,0.7260,0.980651
0.8933,0.3600,0.7961,0.982787
0.8933,0.3600,0.8569,0.984425
0.8933,0.3600,0.9076,0.986455
0.8933,0.3600,0.9477,0.987580
0.8933,0.3600,0.9766,0.988747
0.8933,0.3600,0.9941,0.989527
0.8933,0.3600,1.0000,0.990745
0.8933,0.4133,-1.0000,1.001228
0.8933,0.4133,-0.9941,1.001376
0.8933,0.4133,-0.9766,1.001637
0.8933,0.4133,-0.9477,1.001715
0.8933,0.4133,-0.9076,1.001852
0.8933,0.4133,-0.8569,1.001996
0.8933,0.4133,-0.7961,1.002157
0.8933,0.4133,-0.7260,1.002302
0.8933,0.4133,-0.6474,1.002551
0.8933,0.4133,-0.5612,1.002844
0.8933,0.4133,-0.4684,1.003188
0.8933,0.4133,-0.3701,1.003739
0.8933,0.4133,-0.2675,1.004559
0.8933,0.4133,-0.1618,1.006497
0.8933,0.4133,-0.0541,1.016636
0.8933,0.4133,0.0541,0.795600
0.8933,0.4133,0.1618,0.913641
0.8933,0.4133,0.2675,0.945355
0.8933,0.4133,0.3701,0.958228
0.8933,0.4133,0.4684,0.965982
0.8933,0.4133,0.5612,0.971763
0.8933,0.4133,0.6474,0.975827
0.8933,0.4133,0.7260,0.978333
0.8933,0.4133,0.7961,0.981159
0.8933,0.4133,0.8569,0.983347
0.8933,0.4133,0.9076,0.984821
0.8933,0.4133,0.9477,0.985988
0.8933,0.4133,0.9766,0.986888
0.8933,0.4133,0.9941,0.988801
0.8933,0.4133,1.0000,0.989406
0.8933,0.4667,-1.0000,1.001258
0.8933,0.4667,-0.9941,1.001488
0.8933,0.4667,-0.9766,1.001618
0.8933,0.4667,-0.9477,1.001746
0.8933,0.4667,-0.9076,1.001924
0.8933,0.4667,-0.8569,1.002096
0.8933,0.4667,-0.7961,1.002219
0.8933,0.4667,-0.7260,1.002355
0.8933,0.4667,-0.6474,1.002714
0.8933,0.4667,-0.5612,1.002924
0.8933,0.4667,-0.4684,1.003241
0.8933,0.4667,-0.3701,1.003815
0.8933,0.4667,-0.2675,1.004637
0.8933,0.4667,-0.1618,1.006668
0.8933,0.4667,-0.0541,1.016644
0.8933,0.4667,0.0541,0.779550
0.8933,0.4667,0.1618,0.902016
0.8933,0.4667,0.2675,0.937503
0.8933,0.4667,0.3701,0.950859
0.8933,0.4667,0.4684,0.960143
0.8933,0.4667,0.5612,0.965909
0.8933,0.4667,0.6474,0.970716
0.8933,0.4667,0.7260,0.974284
0.8933,0.4667,0.7961,0.977036
0.8933,0.4667,0.8569,0.979618
0.8933,0.4667,0.9076,0.982851
0.8933,0.4667,0.9477,0.984054
0.8933,0.4667,0.9766,0.985888
0.8933,0.4667,0.9941,0.986836
0.8933,0.4667,1.0000,0.987858
0.8933,0.5200,-1.0000,1.001289
0.8933,0.5200,-0.9941,1.001474
0.8933,0.5200,-0.9766,1.001715
0.8933,0.5200,-0.9477,1.001884
0.8933,0.5200,-0.9076,1.002047
0.8933,0.5200,-0.8569,1.002218
0.8933,0.5200,-0.7961,1.002330
0.8933,0.5200,-0.7260,1.002503
0.8933,0.5200,-0.6474,1.002760
0.8933,0.5200,-0.5612,1.003044
0.8933,0.5200,-0.4684,1.003341
0.8933,0.5200,-0.3701,1.003817
0.8933,0.5200,-0.2675,1.004727
0.8933,0.5200,-0.1618,1.006741
0.8933,0.5200,-0.0541,1.016213
0.8933,0.5200,0.0541,0.748240
0.8933,0.5200,0.1618,0.887962
0.8933,0.5200,0.2675,0.916227
0.8933,0.5200,0.3701,0.938010
0.8933,0.5200,0.4684,0.949108
0.8933,0.5200,0.5612,0.957404
0.8933,0.5200,0.6474,0.963268
0.8933,0.5200,0.7260,0.966079
0.8933,0.5200,0.7961,0.969536
0.8933,0.5200,0.8569,0.973056
0.8933,0.5200,0.9076,0.975078
0.8933,0.5200,0.9477,0.978156
0.8933,0.5200,0.9766,0.982227
0.8933,0.5200,0.9941,0.984751
0.8933,0.5200,1.0000,0.985861
0.8933,0.5733,-1.0000,1.001404
0.8933,0.5733,-0.9941,1.001486
0.8933,0.5733,-0.9766,1.001731
0.8933,0.5733,-0.9477,1.001973
0.8933,0.5733,-0.9076,1.002176
0.8933,0.5733,-0.8569,1.002361
0.8933,0.5733,-0.7961,1.002506
0.8933,0.5733,-0.7260,1.002663
0.8933,0.5733,-0.6474,1.002867
0.8933,0.5733,-0.5612,1.003103
0.8933,0.5733,-0.4684,1.003442
0.8933,0.5733,-0.3701,1.003979
0.8933,0.5733,-0.2675,1.005055
0.8933,0.5733,-0.1618,1.006859
0.8933,0.5733,-0.0541,1.016221
0.8933,0.5733,0.0541,0.688214
0.8933,0.5733,0.1618,0.859953
0.8933,0.5733,0.2675,0.908961
0.8933,0.5733,0.3701,0.928828
0.8933,0.5733,0.4684,0.940749
0.8933,0.5733,0.5612,0.950280
0.8933,0.5733,0.6474,0.956899
0.8933,0.5733,0.7260,0.961952
0.8933,0.5733,0.7961,0.967716
0.8933,0.5733,0.8569,0.971106
0.8933,0.5733,0.9076,0.972454
0.8933,0.5733,0.9477,0.974204
0.8933,0.5733,0.9766,0.975806
0.8933,0.5733,0.9941,0.979108
0.8933,0.5733,1.0000,0.980761
0.8933,0.6267,-1.0000,1.001430
0.8933,0.6267,-0.9941,1.001634
0.8933,0.6267,-0.9766,1.001891
0.8933,0.6267,-0.9477,1.002164
0.8933,0.6267,-0.9076,1.002343
0.8933,0.6267,-0.8569,1.002470
0.8933,0.6267,-0.7961,1.002643
0.8933,0.6267,-0.7260,1.002876
0.8933,0.6267,-0.6474,1.003099
0.8933,0.6267,-0.5612,1.003234
0.8933,0.6267,-0.4684,1.003604
0.8933,0.6267,-0.3701,1.004168
0.8933,0.6267,-0.2675,1.005201
0.8933,0.6267,-0.1618,1.006807
0.8933,0.6267,-0.0541,1.016206
0.8933,0.6267,0.0541,0.660445
0.8933,0.6267,0.1618,0.820982
0.8933,0.6267,0.2675,0.873756
0.8933,0.6267,0.3701,0.900495
0.8933,0.6267,0.4684,0.919174
0.8933,0.6267,0.5612,0.931649
0.8933,0.6267,0.6474,0.940735
0.8933,0.6267,0.7260,0.947234
0.8933,0.6267,0.7961,0.955308
0.8933,0.6267,0.8569,0.960580
0.8933,0.6267,0.9076,0.964657
0.8933,0.6267,0.9477,0.969730
0.8933,0.6267,0.9766,0.975358
0.8933,0.6267,0.9941,0.975812
0.8933,0.6267,1.0000,0.977605
0.8933,0.6800,-1.0000,1.001478
0.8933,0.6800,-0.9941,1.001798
0.8933,0.6800,-0.9766,1.001969
0.8933,0.6800,-0.9477,1.002343
0.8933,0.6800,-0.9076,1.002513
0.8933,0.6800,-0.8569,1.002698
0.8933,0.6800,-0.7961,1.002920
0.8933,0.6800,-0.7260,1.003136
0.8933,0.6800,-0.6474,1.003323
0.8933,0.6800,-0.5612,1.003591
0.8933,0.6800,-0.4684,1.003794
0.8933,0.6800,-0.3701,1.004292
0.8933,0.6800,-0.2675,1.005215
0.8933,0.6800,-0.1618,1.007417
0.8933,0.6800,-0.0541,1.017077
0.8933,0.6800,0.0541,0.589246
0.8933,0.6800,0.1618,0.782357
0.8933,0.6800,0.2675,0.830638
0.8933,0.6800,0.3701,0.868825
0.8933,0.6800,0.4684,0.892301
0.8933,0.6800,0.5612,0.908190
0.8933,0.6800,0.6474,0.919645
0.8933,0.6800,0.7260,0.928279
0.8933,0.6800,0.7961,0.937231
0.8933,0.6800,0.8569,0.944537
0.8933,0.6800,0.9076,0.953202
0.8933,0.6800,0.9477,0.961474
0.8933,0.6800,0.9766,0.964449
0.8933,0.6800,0.9941,0.965798
0.8933,0.6800,1.0000,0.971724
0.8933,0.7333,-1.0000,1.001607
0.8933,0.7333,-0.9941,1.002085
0.8933,0.7333,-0.9766,1.002293
0.8933,0.7333,-0.9477,1.002617
0.8933,0.7333,-0.9076,1.002720
0.8933,0.7333,-0.8569,1.003038
0.8933,0.7333,-0.7961,1.003324
0.8933,0.7333,-0.7260,1.003507
0.8933,0.7333,-0.6474,1.003861
0.8933,0.7333,-0.5612,1.004079
0.8933,0.7333,-0.4684,1.004231
0.8933,0.7333,-0.3701,1.004754
0.8933,0.7333,-0.2675,1.006016
0.8933,0.7333,-0.1618,1.007942
0.8933,0.7333,-0.0541,1.020693
0.8933,0.7333,0.0541,0.522089
0.8933,0.7333,0.1618,0.724858
0.8933,0.7333,0.2675,0.803802
0.8933,0.7333,0.3701,0.846986
0.8933,0.7333,0.4684,0.863021
0.8933,0.7333,0.5612,0.882401
0.8933,0.7333,0.6474,0.896515
0.8933,0.7333,0.7260,0.911627
0.8933,0.7333,0.7961,0.922458
0.8933,0.7333,0.8569,0.926372
0.8933,0.7333,0.9076,0.935342
0.8933,0.7333,0.9477,0.944715
0.8933,0.7333,0.9766,0.947008
0.8933,0.7333,0.9941,0.950544
0.8933,0.7333,1.0000,0.954514
0.8933,0.7867,-1.0000,1.001972
0.8933,0.7867,-0.9941,1.002445
0.8933,0.7867,-0.9766,1.002787
0.8933,0.7867,-0.9477,1.003024
0.8933,0.7867,-0.9076,1.003415
0.8933,0.7867,-0.8569,1.003997
0.8933,0.7867,-0.7961,1.004291
0.8933,0.7867,-0.7260,1.004434
0.8933,0.7867,-0.6474,1.004759
0.8933,0.7867,-0.5612,1.004727
0.8933,0.7867,-0.4684,1.004750
0.8933,0.7867,-0.3701,1.006012
0.8933,0.7867,-0.2675,1.006564
0.8933,0.7867,-0.1618,1.007960
0.8933,0.7867,-0.0541,1.018525
0.8933,0.7867,0.0541,0.388627
0.8933,0.7867,0.1618,0.613685
0.8933,0.7867,0.2675,0.721337
0.8933,0.7867,0.3701,0.778387
